"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","GBS21","PAS21",-1.25375085779875e-14,1.63508654526448,52,-7.66779508662617e-15,0.999999999999994,"NS"
"2","GBS21","PAS21",12.0118868597398,1.63508654526448,52,7.34633092941076,1.38806017395766e-09,"*"
"4","GBS21","PAS21",25.0675246058518,1.63508654526448,52,15.331007816346,6.20984202422183e-21,"*"
"6","GBS21","PAS21",32.2879838508189,1.63508654526448,52,19.7469570918622,8.02691488039807e-26,"*"
"8","GBS21","PAS21",24.082131968466,1.63508654526448,52,14.7283530882279,3.4064796624662e-20,"*"
"12","GBS21","PAS21",12.2966636381269,1.63508654526448,52,7.52049710991778,7.33183230500854e-10,"*"
"16","GBS21","PAS21",15.4751195967985,1.63508654526448,52,9.46440397397763,6.71640606120749e-13,"*"
"20","GBS21","PAS21",0.682158663524088,1.63508654526448,52,0.417200340556743,0.678249332573327,"NS"
"24","GBS21","PAS21",1.07045128814382,1.63508654526448,52,0.654675614109881,0.515562097315425,"NS"
"0","GBS21","PVS21",2.76216514152232e-15,1.63508654526448,52,1.68930822011965e-15,0.999999999999999,"NS"
"2","GBS21","PVS21",24.7629297354914,1.63508654526448,52,15.1447211202426,1.04611472426988e-20,"*"
"4","GBS21","PVS21",46.5781242643747,1.63508654526448,52,28.4866415170951,2.12930058433434e-33,"*"
"6","GBS21","PVS21",48.1123145080904,1.63508654526448,52,29.4249345072485,4.34852402188228e-34,"*"
"8","GBS21","PVS21",35.3944411532307,1.63508654526448,52,21.6468304113563,1.12489575624841e-27,"*"
"12","GBS21","PVS21",19.0351352017004,1.63508654526448,52,11.6416682999623,4.22352633609699e-16,"*"
"16","GBS21","PVS21",21.0880544060886,1.63508654526448,52,12.8972099166027,7.891551587327e-18,"*"
"20","GBS21","PVS21",5.35486943787708,1.63508654526448,52,3.27497614935785,0.00188385402591153,"*"
"24","GBS21","PVS21",4.45140050400927,1.63508654526448,52,2.72242500979619,0.00879879298468922,"*"
