"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"8","PPS21","CVS21",4.66837016515508,0.681879812868022,120,6.84632405455687,3.43823723774772e-10,"*"
"12","PPS21","CVS21",6.20264856532707,0.681879812868022,120,9.09639565253942,2.42644634682131e-15,"*"
"16","PPS21","CVS21",6.17123779642757,0.681879812868022,120,9.05033068873388,3.11808629566696e-15,"*"
"0","PPS21","MBS21",1.36350642292554e-14,0.681879812868022,120,1.99962866944332e-14,0.999999999999984,"NS"
"1","PPS21","MBS21",-9.17700311685492,0.681879812868022,120,-13.4583880379974,9.89208587584086e-26,"*"
"2","PPS21","MBS21",-24.0465193468936,0.681879812868022,120,-35.265040690606,3.55073700702603e-65,"*"
"3","PPS21","MBS21",-24.1197065857171,0.681879812868022,120,-35.3723722722753,2.54523369780156e-65,"*"
"4","PPS21","MBS21",-17.2660611628334,0.681879812868022,120,-25.3212675269143,5.75608328739746e-50,"*"
"6","PPS21","MBS21",-8.93745200890135,0.681879812868022,120,-13.1070781686731,6.60975036045816e-25,"*"
"8","PPS21","MBS21",-8.05264536616625,0.681879812868022,120,-11.8094790521755,7.93431344437283e-22,"*"
"12","PPS21","MBS21",-7.3096195862221,0.681879812868022,120,-10.7198064061722,3.23134387899584e-19,"*"
"16","PPS21","MBS21",-0.542371735051649,0.681879812868022,120,-0.795406646180658,0.427947513506586,"*"
"0","PPS21","MRS21",-4.42919039372541e-15,0.681879812868022,120,-6.49555876290867e-15,0.999999999999995,"NS"
"1","PPS21","MRS21",-0.548728917364146,0.681879812868023,120,-0.804729670843551,0.422567196875475,"*"
"2","PPS21","MRS21",4.50754201469247,0.681879812868023,120,6.61046408711457,1.1147644799486e-09,"*"
"3","PPS21","MRS21",1.80815124832547,0.681879812868022,120,2.65171546979854,0.00909022601911022,"*"
"4","PPS21","MRS21",-1.532702900028,0.681879812868022,120,-2.24776107329145,0.0264179303041463,"*"
"6","PPS21","MRS21",3.94444112097925,0.681879812868022,120,5.78465742282166,5.90191541610547e-08,"*"
"8","PPS21","MRS21",5.19378641365105,0.681879812868022,120,7.61686490146367,6.62307500047479e-12,"*"
"12","PPS21","MRS21",6.09582082351158,0.681879812868022,120,8.93972912597638,5.68874834516781e-15,"*"
"16","PPS21","MRS21",9.68446831216576,0.681879812868022,120,14.202603053216,1.83400788457399e-27,"*"
"0","PPS21","QTS21",-7.67076317442509e-15,0.681879812868022,120,-1.12494357945009e-14,0.999999999999991,"NS"
"1","PPS21","QTS21",45.325475924425,0.681879812868022,120,66.4713561966055,1.59822848110762e-96,"*"
"2","PPS21","QTS21",27.1663613734514,0.681879812868023,120,39.8403954198149,4.89712033503966e-71,"*"
"3","PPS21","QTS21",5.86751768057017,0.681879812868022,120,8.60491478093637,3.4821165527788e-14,"*"
"4","PPS21","QTS21",-3.96363170409557,0.681879812868022,120,-5.81280106742613,5.17717198347625e-08,"*"
"6","PPS21","QTS21",-6.87922119960983,0.681879812868022,120,-10.0886124941512,1.05194405725367e-17,"*"
"8","PPS21","QTS21",-8.33851100700163,0.681879812868022,120,-12.2287107634547,7.94170951145843e-23,"*"
"12","PPS21","QTS21",-7.86028259555276,0.681879812868022,120,-11.5273724888437,3.74961502879536e-21,"*"
"16","PPS21","QTS21",-7.93696134354505,0.681879812868022,120,-11.6398244877815,2.01827636467142e-21,"*"
