ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
73,0,PPS21,CVS21,-9.4333135024932e-15,0.681879812868022,120,-1.3834275959595e-14,0.999999999999989,NS
74,1,PPS21,CVS21,38.8338344554742,0.681879812868023,120,56.9511425952574,1.03065345344639e-88,*
75,2,PPS21,CVS21,34.1953139987045,0.681879812868022,120,50.1485941560246,2.38016061485381e-82,*
76,3,PPS21,CVS21,17.6383974315212,0.681879812868022,120,25.8673113628825,6.59162718224978e-51,*
77,4,PPS21,CVS21,8.3468493068652,0.681879812868022,120,12.2409391645691,7.42702957854384e-23,*
78,6,PPS21,CVS21,5.01936387198127,0.681879812868023,120,7.36106829570091,2.49821919948333e-11,*
79,8,PPS21,CVS21,4.66837016515508,0.681879812868022,120,6.84632405455687,3.43823723774772e-10,*
80,12,PPS21,CVS21,6.20264856532707,0.681879812868022,120,9.09639565253942,2.42644634682131e-15,*
81,16,PPS21,CVS21,6.17123779642757,0.681879812868022,120,9.05033068873388,3.11808629566696e-15,*
82,0,PPS21,MBS21,1.36350642292554e-14,0.681879812868022,120,1.99962866944332e-14,0.999999999999984,NS
83,1,PPS21,MBS21,-9.17700311685492,0.681879812868022,120,-13.4583880379974,9.89208587584086e-26,*
84,2,PPS21,MBS21,-24.0465193468936,0.681879812868022,120,-35.265040690606,3.55073700702603e-65,*
85,3,PPS21,MBS21,-24.1197065857171,0.681879812868022,120,-35.3723722722753,2.54523369780156e-65,*
86,4,PPS21,MBS21,-17.2660611628334,0.681879812868022,120,-25.3212675269143,5.75608328739746e-50,*
87,6,PPS21,MBS21,-8.93745200890135,0.681879812868022,120,-13.1070781686731,6.60975036045816e-25,*
88,8,PPS21,MBS21,-8.05264536616625,0.681879812868022,120,-11.8094790521755,7.93431344437283e-22,*
89,12,PPS21,MBS21,-7.3096195862221,0.681879812868022,120,-10.7198064061722,3.23134387899584e-19,*
90,16,PPS21,MBS21,-0.542371735051649,0.681879812868022,120,-0.795406646180658,0.427947513506586,*
91,0,PPS21,MRS21,-4.42919039372541e-15,0.681879812868022,120,-6.49555876290867e-15,0.999999999999995,NS
92,1,PPS21,MRS21,-0.548728917364146,0.681879812868023,120,-0.804729670843551,0.422567196875475,*
93,2,PPS21,MRS21,4.50754201469247,0.681879812868023,120,6.61046408711457,1.1147644799486e-09,*
94,3,PPS21,MRS21,1.80815124832547,0.681879812868022,120,2.65171546979854,0.00909022601911022,*
95,4,PPS21,MRS21,-1.532702900028,0.681879812868022,120,-2.24776107329145,0.0264179303041463,*
96,6,PPS21,MRS21,3.94444112097925,0.681879812868022,120,5.78465742282166,5.90191541610547e-08,*
97,8,PPS21,MRS21,5.19378641365105,0.681879812868022,120,7.61686490146367,6.62307500047479e-12,*
98,12,PPS21,MRS21,6.09582082351158,0.681879812868022,120,8.93972912597638,5.68874834516781e-15,*
99,16,PPS21,MRS21,9.68446831216576,0.681879812868022,120,14.202603053216,1.83400788457399e-27,*
100,0,PPS21,QTS21,-7.67076317442509e-15,0.681879812868022,120,-1.12494357945009e-14,0.999999999999991,NS
101,1,PPS21,QTS21,45.325475924425,0.681879812868022,120,66.4713561966055,1.59822848110762e-96,*
102,2,PPS21,QTS21,27.1663613734514,0.681879812868023,120,39.8403954198149,4.89712033503966e-71,*
103,3,PPS21,QTS21,5.86751768057017,0.681879812868022,120,8.60491478093637,3.4821165527788e-14,*
104,4,PPS21,QTS21,-3.96363170409557,0.681879812868022,120,-5.81280106742613,5.17717198347625e-08,*
105,6,PPS21,QTS21,-6.87922119960983,0.681879812868022,120,-10.0886124941512,1.05194405725367e-17,*
106,8,PPS21,QTS21,-8.33851100700163,0.681879812868022,120,-12.2287107634547,7.94170951145843e-23,*
107,12,PPS21,QTS21,-7.86028259555276,0.681879812868022,120,-11.5273724888437,3.74961502879536e-21,*
108,16,PPS21,QTS21,-7.93696134354505,0.681879812868022,120,-11.6398244877815,2.01827636467142e-21,*
109,0,MBS21,CMS21,-4.55240761419815e-14,0.68187981286804,120,-6.67626101885956e-14,0.999999999999947,NS
110,1,MBS21,CMS21,-0.252527001631486,0.681879812868041,120,-0.370339459925258,0.711782443767305,NS
111,2,MBS21,CMS21,-1.89671621553523,0.681879812868041,120,-2.78159901457926,0.00628378161721417,*
112,3,MBS21,CMS21,0.901030977684797,0.681879812868041,120,1.3213926570065,0.188884360883448,*
113,4,MBS21,CMS21,8.21084938928606,0.681879812868041,120,12.0414906473775,2.21745670215399e-22,*
114,6,MBS21,CMS21,16.5424335690321,0.68187981286804,120,24.2600429824332,4.26257059684119e-48,*
115,8,MBS21,CMS21,16.5045078948227,0.68187981286804,120,24.20442368781,5.35992273842407e-48,*
116,12,MBS21,CMS21,16.3383138301724,0.681879812868041,120,23.9606944242156,1.46863398210988e-47,*
117,16,MBS21,CMS21,4.65012075449098,0.681879812868041,120,6.81956067145059,3.93251431060986e-10,*
118,0,MBS21,CPS21,-5.03776263236532e-14,0.68187981286804,120,-7.38805070526446e-14,0.999999999999941,NS
119,1,MBS21,CPS21,45.5268116770501,0.681879812868041,120,66.7666219440647,9.52108567669394e-97,*
120,2,MBS21,CPS21,52.9212690811937,0.681879812868041,120,77.6108459034776,2.05031392258775e-104,*
121,3,MBS21,CPS21,35.2076357534983,0.681879812868041,120,51.6331985330554,8.37477126347192e-84,*
122,4,MBS21,CPS21,17.5104338642458,0.681879812868041,120,25.6796484274781,1.38315518378475e-50,*
123,6,MBS21,CPS21,6.09967876593353,0.68187981286804,120,8.94538693010693,5.51660967647016e-15,*
124,8,MBS21,CPS21,5.1870096226346,0.68187981286804,120,7.60692650632613,6.97558483471679e-12,*
125,12,MBS21,CPS21,4.02468231450566,0.681879812868041,120,5.90233386962657,3.40523954860482e-08,*
126,16,MBS21,CPS21,-6.47779419582684,0.681879812868041,120,-9.49990610307221,2.67555659515992e-16,*
127,0,MBS21,CVS21,-5.16670508257286e-14,0.681879812868041,120,-7.57714920587147e-14,0.99999999999994,NS
128,1,MBS21,CVS21,48.0108375723291,0.681879812868041,120,70.4095306332529,1.89854414387672e-99,*
129,2,MBS21,CVS21,58.2418333455981,0.681879812868041,120,85.4136348466283,2.55514663557003e-109,*
130,3,MBS21,CVS21,41.7581040172382,0.681879812868041,120,61.2396836351561,2.26138676667889e-92,*
131,4,MBS21,CVS21,25.6129104696987,0.681879812868041,120,37.5622066914824,3.40881269254727e-68,*
132,6,MBS21,CVS21,13.9568158808826,0.68187981286804,120,20.4681464643734,5.93378116479303e-41,*
133,8,MBS21,CVS21,12.7210155313213,0.68187981286804,120,18.6558031067319,2.87412418236468e-37,*
134,12,MBS21,CVS21,13.5122681515492,0.681879812868041,120,19.8162020587111,1.19746952295153e-39,*
135,16,MBS21,CVS21,6.71360953147921,0.681879812868041,120,9.84573733491425,4.0062156934548e-17,*
136,0,MBS21,MRS21,-4.03988336183267e-14,0.68187981286804,120,-5.92462672393922e-14,0.999999999999953,NS
137,1,MBS21,MRS21,8.62827419949073,0.681879812868041,120,12.6536583671535,7.77954563597555e-24,*
138,2,MBS21,MRS21,28.5540613615861,0.681879812868041,120,41.8755047777195,1.84681129325264e-73,*
139,3,MBS21,MRS21,25.9278578340425,0.681879812868041,120,38.0240877420727,8.80320456542003e-69,*
140,4,MBS21,MRS21,15.7333582628055,0.68187981286804,120,23.0735064536222,6.10033503067516e-46,*
141,6,MBS21,MRS21,12.8818931298806,0.68187981286804,120,18.8917355914942,9.30162895444808e-38,*
142,8,MBS21,MRS21,13.2464317798173,0.68187981286804,120,19.4263439536387,7.40800258413631e-39,*
143,12,MBS21,MRS21,13.4054404097337,0.681879812868041,120,19.6595355321481,2.48488521468652e-39,*
144,16,MBS21,MRS21,10.2268400472174,0.681879812868041,120,14.9980096993963,2.74563518653354e-29,*
145,0,MBS21,PPS21,-4.10444320341702e-14,0.68187981286804,120,-6.01930593333363e-14,0.999999999999952,NS
146,1,MBS21,PPS21,9.17700311685489,0.681879812868041,120,13.458388037997,9.89208587586326e-26,*
147,2,MBS21,PPS21,24.0465193468937,0.681879812868041,120,35.2650406906051,3.55073700703582e-65,*
148,3,MBS21,PPS21,24.119706585717,0.681879812868041,120,35.3723722722743,2.54523369780945e-65,*
149,4,MBS21,PPS21,17.2660611628335,0.68187981286804,120,25.3212675269137,5.75608328741171e-50,*
150,6,MBS21,PPS21,8.93745200890133,0.68187981286804,120,13.1070781686727,6.60975036047171e-25,*
151,8,MBS21,PPS21,8.05264536616627,0.68187981286804,120,11.8094790521752,7.93431344438515e-22,*
152,12,MBS21,PPS21,7.30961958622213,0.68187981286804,120,10.7198064061719,3.23134387900001e-19,*
153,16,MBS21,PPS21,0.542371735051646,0.681879812868041,120,0.795406646180633,0.427947513506601,*
154,0,MBS21,QTS21,-4.38789886453762e-14,0.681879812868041,120,-6.43500332717252e-14,0.999999999999949,NS
155,1,MBS21,QTS21,54.5024790412799,0.681879812868041,120,79.9297442346007,6.4029762294974e-106,*
156,2,MBS21,QTS21,51.2128807203451,0.681879812868041,120,75.105436110419,9.7213564971459e-103,*
157,3,MBS21,QTS21,29.9872242662872,0.681879812868041,120,43.9772870532104,7.39812916813148e-76,*
158,4,MBS21,QTS21,13.3024294587379,0.68187981286804,120,19.5084664594877,5.03842034865816e-39,*
159,6,MBS21,QTS21,2.05823080929153,0.68187981286804,120,3.01846567452181,0.00310362722724386,*
160,8,MBS21,QTS21,-0.285865640835354,0.68187981286804,120,-0.419231711279119,0.675796308873273,NS
161,12,MBS21,QTS21,-0.550663009330623,0.681879812868041,120,-0.807566082671506,0.420938298345679,*
162,16,MBS21,QTS21,-7.39458960849343,0.681879812868041,120,-10.8444178416005,1.62381829451923e-19,*
163,0,QTS21,CMS21,-1.79050493337402e-14,0.681879812868089,120,-2.62583654712241e-14,0.999999999999979,NS
164,1,QTS21,CMS21,-54.7550060429113,0.681879812868089,120,-80.3000836945202,3.71413913666138e-106,*
165,2,QTS21,CMS21,-53.1095969358803,0.681879812868089,120,-77.8870351249927,1.34978253441432e-104,*
166,3,QTS21,CMS21,-29.0861932886025,0.68187981286809,120,-42.6558943962009,2.31327007210656e-74,*
167,4,QTS21,CMS21,-5.09158006945186,0.68187981286809,120,-7.46697581210962,1.44445855584379e-11,*
168,6,QTS21,CMS21,14.4842027597406,0.68187981286809,120,21.2415773079099,1.79922183669731e-42,*
169,8,QTS21,CMS21,16.790373535658,0.68187981286809,120,24.6236553990874,9.61595110795576e-49,*
170,12,QTS21,CMS21,16.8889768395031,0.681879812868089,120,24.7682605068853,5.34066613503467e-49,*
171,16,QTS21,CMS21,12.0447103629844,0.68187981286809,120,17.6639785130499,3.56142732605835e-35,*
172,0,QTS21,CPS21,-1.68701926336461e-14,0.681879812868089,120,-2.47407128283906e-14,0.99999999999998,NS
173,1,QTS21,CPS21,-8.9756673642298,0.681879812868089,120,-13.163122290535,4.87864104880297e-25,*
174,2,QTS21,CPS21,1.70838836084857,0.681879812868089,120,2.50540979305844,0.0135712138048036,*
175,3,QTS21,CPS21,5.22041148721102,0.68187981286809,120,7.65591147984449,5.40117429838056e-12,*
176,4,QTS21,CPS21,4.20800440550791,0.68187981286809,120,6.17118196798994,9.49779214221089e-09,*
177,6,QTS21,CPS21,4.04144795664202,0.681879812868089,120,5.92692125558474,3.03345921211932e-08,*
178,8,QTS21,CPS21,5.47287526346995,0.68187981286809,120,8.02615821760467,7.69033437087396e-13,*
179,12,QTS21,CPS21,4.57534532383629,0.68187981286809,120,6.70989995229759,6.80328901984171e-10,*
180,16,QTS21,CPS21,0.916795412666563,0.68187981286809,120,1.34451173852821,0.181318968719587,*
181,0,QTS21,CVS21,1.66711517167826e-14,0.681879812868089,120,2.44488125358356e-14,0.99999999999998,NS
182,1,QTS21,CVS21,-6.49164146895081,0.681879812868089,120,-9.52021360134713,2.39374214791588e-16,*
183,2,QTS21,CVS21,7.028952625253,0.68187981286809,120,10.3081987362086,3.13443688220134e-18,*
184,3,QTS21,CVS21,11.770879750951,0.68187981286809,120,17.2623965819444,2.59659923171478e-34,*
185,4,QTS21,CVS21,12.3104810109607,0.681879812868089,120,18.0537402319934,5.2801517130773e-36,*
186,6,QTS21,CVS21,11.8985850715911,0.681879812868089,120,17.4496807898504,1.02551759123149e-34,*
187,8,QTS21,CVS21,13.0068811721567,0.68187981286809,120,19.0750348180096,3.89069385664089e-38,*
188,12,QTS21,CVS21,14.0629311608798,0.68187981286809,120,20.6237681413811,2.91913427333123e-41,*
189,16,QTS21,CVS21,14.1081991399726,0.68187981286809,120,20.6901551765133,2.15888347528936e-41,*
190,0,QTS21,MBS21,9.03785670652513e-14,0.68187981286809,120,1.325432508188e-13,0.999999999999895,NS
191,1,QTS21,MBS21,-54.50247904128,0.681879812868089,120,-79.9297442345952,6.40297622954909e-106,*
192,2,QTS21,MBS21,-51.2128807203451,0.681879812868089,120,-75.1054361104137,9.72135649722604e-103,*
193,3,QTS21,MBS21,-29.9872242662873,0.68187981286809,120,-43.9772870532074,7.39812916818975e-76,*
194,4,QTS21,MBS21,-13.302429458738,0.681879812868089,120,-19.5084664594864,5.03842034869039e-39,*
195,6,QTS21,MBS21,-2.05823080929151,0.68187981286809,120,-3.01846567452156,0.00310362722724626,*
196,8,QTS21,MBS21,0.285865640835365,0.681879812868089,120,0.419231711279105,0.675796308873283,NS
197,12,QTS21,MBS21,0.550663009330676,0.68187981286809,120,0.807566082671525,0.420938298345667,*
198,16,QTS21,MBS21,7.39458960849339,0.681879812868089,120,10.8444178415997,1.62381829452661e-19,*
199,0,QTS21,MRS21,-1.21305520731236e-14,0.68187981286809,120,-1.77898683084643e-14,0.999999999999986,NS
200,1,QTS21,MRS21,-45.8742048417891,0.681879812868089,120,-67.2760858674424,3.91518880839179e-97,*
201,2,QTS21,MRS21,-22.658819358759,0.68187981286809,120,-33.2299313326971,2.30456803204981e-62,*
202,3,QTS21,MRS21,-4.05936643224472,0.68187981286809,120,-5.95319931113727,2.68016474861959e-08,*
203,4,QTS21,MRS21,2.43092880406754,0.68187981286809,120,3.56503999413429,0.000523315434945403,*
204,6,QTS21,MRS21,10.8236623205891,0.681879812868089,120,15.8732699169713,2.92010760864996e-31,*
205,8,QTS21,MRS21,13.5322974206527,0.68187981286809,120,19.8455756649164,1.04465149008442e-39,*
206,12,QTS21,MRS21,13.9561034190644,0.68187981286809,120,20.4671016148181,5.96217064737574e-41,*
207,16,QTS21,MRS21,17.6214296557108,0.68187981286809,120,25.842427540995,7.27075244748174e-51,*
208,0,QTS21,PPS21,-1.07025763077802e-14,0.681879812868089,120,-1.56956931497408e-14,0.999999999999988,NS
209,1,QTS21,PPS21,-45.3254759244249,0.681879812868089,120,-66.4713561965989,1.5982284811262e-96,*
210,2,QTS21,PPS21,-27.1663613734514,0.68187981286809,120,-39.840395419811,4.8971203350937e-71,*
211,3,QTS21,PPS21,-5.8675176805702,0.68187981286809,120,-8.60491478093555,3.48211655279413e-14,*
212,4,QTS21,PPS21,3.96363170409556,0.681879812868089,120,5.81280106742554,5.17717198349048e-08,*
213,6,QTS21,PPS21,6.87922119960982,0.681879812868089,120,10.0886124941502,1.05194405725958e-17,*
214,8,QTS21,PPS21,8.33851100700164,0.68187981286809,120,12.2287107634535,7.94170951151046e-23,*
215,12,QTS21,PPS21,7.86028259555278,0.68187981286809,120,11.5273724888426,3.74961502881852e-21,*
216,16,QTS21,PPS21,7.93696134354506,0.68187981286809,120,11.6398244877803,2.01827636468409e-21,*
217,0,CMS21,CPS21,-1.43569455017307e-15,0.681879812868198,120,-2.10549501991281e-15,0.999999999999998,NS
218,1,CMS21,CPS21,45.7793386786815,0.681879812868198,120,67.1369614039743,4.98732514711353e-97,*
219,2,CMS21,CPS21,54.8179852967289,0.681879812868199,120,80.3924449180382,3.24364902293912e-106,*
220,3,CMS21,CPS21,34.3066047758135,0.681879812868199,120,50.3118058760373,1.6401906122633e-82,*
221,4,CMS21,CPS21,9.29958447495975,0.681879812868199,120,13.6381577800973,3.75773664022451e-26,*
222,6,CMS21,CPS21,-10.4427548030986,0.681879812868199,120,-15.3146560523227,5.25318727056543e-30,*
223,8,CMS21,CPS21,-11.3174982721881,0.681879812868198,120,-16.5974971814801,7.27833365933706e-33,*
224,12,CMS21,CPS21,-12.3136315156668,0.681879812868199,120,-18.0583605545849,5.16261086511854e-36,*
225,16,CMS21,CPS21,-11.1279149503178,0.681879812868199,120,-16.319466774519,2.98079199310802e-32,*
226,0,CMS21,CVS21,5.49563311304906e-15,0.681879812868199,120,8.05953338013149e-15,0.999999999999994,NS
227,1,CMS21,CVS21,48.2633645739605,0.681879812868199,120,70.7798700931617,1.02659462862422e-99,*
228,2,CMS21,CVS21,60.1385495611334,0.681879812868199,120,88.1952338611872,5.79754202249771e-111,*
229,3,CMS21,CVS21,40.8570730395535,0.681879812868199,120,59.9182909781357,2.85423288571189e-91,*
230,4,CMS21,CVS21,17.4020610804126,0.681879812868198,120,25.5207160440989,2.59867604524547e-50,*
231,6,CMS21,CVS21,-2.58561768814955,0.681879812868199,120,-3.79189651805886,0.00023549504933989,*
232,8,CMS21,CVS21,-3.78349236350131,0.681879812868199,120,-5.54862058107683,1.7479317493568e-07,*
233,12,CMS21,CVS21,-2.82604567862325,0.681879812868199,120,-4.14449236550357,6.37629624864501e-05,*
234,16,CMS21,CVS21,2.06348877698822,0.681879812868199,120,3.02617666346295,0.0030310875750074,*
235,0,CMS21,MBS21,-6.13925757301953e-14,0.681879812868198,120,-9.00343060046888e-14,0.999999999999928,NS
236,1,CMS21,MBS21,0.252527001631225,0.681879812868199,120,0.370339459924789,0.711782443767654,NS
237,2,CMS21,MBS21,1.89671621553523,0.681879812868199,120,2.78159901457861,0.00628378161722589,*
238,3,CMS21,MBS21,-0.901030977684851,0.681879812868199,120,-1.32139265700627,0.188884360883523,*
239,4,CMS21,MBS21,-8.21084938928613,0.681879812868199,120,-12.0414906473749,2.21745670218679e-22,*
240,6,CMS21,MBS21,-16.5424335690321,0.681879812868198,120,-24.2600429824275,4.26257059694015e-48,*
241,8,CMS21,MBS21,-16.5045078948227,0.681879812868199,120,-24.2044236878044,5.35992273854805e-48,*
242,12,CMS21,MBS21,-16.3383138301724,0.681879812868199,120,-23.96069442421,1.46863398214411e-47,*
243,16,CMS21,MBS21,-4.65012075449102,0.681879812868199,120,-6.81956067144907,3.9325143106399e-10,*
244,0,CMS21,MRS21,1.15158127277665e-14,0.681879812868199,120,1.68883320937856e-14,0.999999999999987,NS
245,1,CMS21,MRS21,8.88080120112219,0.681879812868199,120,13.0239978270757,1.03726495730989e-24,*
246,2,CMS21,MRS21,30.4507775771213,0.681879812868198,120,44.6571037922884,1.30415190997591e-76,*
247,3,CMS21,MRS21,25.0268268563578,0.681879812868199,120,36.7026950850578,4.39709836706979e-67,*
248,4,CMS21,MRS21,7.52250887351942,0.681879812868198,120,11.0320158062422,5.76350335500289e-20,*
249,6,CMS21,MRS21,-3.66054043915158,0.681879812868199,120,-5.36830739093772,3.94101997682567e-07,*
250,8,CMS21,MRS21,-3.25807611500533,0.681879812868199,120,-4.77807973417023,5.0611465670816e-06,*
251,12,CMS21,MRS21,-2.93287342043872,0.681879812868198,120,-4.30115889206654,3.48199429528887e-05,*
252,16,CMS21,MRS21,5.5767192927264,0.681879812868198,120,8.17844902794378,3.42387246862316e-13,*
253,0,CMS21,PPS21,5.76320773619057e-15,0.681879812868198,120,8.45194069017636e-15,0.999999999999993,NS
254,1,CMS21,PPS21,9.42953011848633,0.681879812868199,120,13.828727497919,1.35106717772742e-26,*
255,2,CMS21,PPS21,25.9432355624289,0.681879812868199,120,38.0466397051756,8.24305012311989e-69,*
256,3,CMS21,PPS21,23.2186756080323,0.681879812868199,120,34.0509796152599,1.62759622295953e-63,*
