"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","QTS21","CMS21",-1.79050493337402e-14,0.681879812868089,120,-2.62583654712241e-14,0.999999999999979,"NS"
"1","QTS21","CMS21",-54.7550060429113,0.681879812868089,120,-80.3000836945202,3.71413913666138e-106,"*"
"2","QTS21","CMS21",-53.1095969358803,0.681879812868089,120,-77.8870351249927,1.34978253441432e-104,"*"
"3","QTS21","CMS21",-29.0861932886025,0.68187981286809,120,-42.6558943962009,2.31327007210656e-74,"*"
"4","QTS21","CMS21",-5.09158006945186,0.68187981286809,120,-7.46697581210962,1.44445855584379e-11,"*"
"6","QTS21","CMS21",14.4842027597406,0.68187981286809,120,21.2415773079099,1.79922183669731e-42,"*"
"8","QTS21","CMS21",16.790373535658,0.68187981286809,120,24.6236553990874,9.61595110795576e-49,"*"
"12","QTS21","CMS21",16.8889768395031,0.681879812868089,120,24.7682605068853,5.34066613503467e-49,"*"
"16","QTS21","CMS21",12.0447103629844,0.68187981286809,120,17.6639785130499,3.56142732605835e-35,"*"
"0","QTS21","CPS21",-1.68701926336461e-14,0.681879812868089,120,-2.47407128283906e-14,0.99999999999998,"NS"
"1","QTS21","CPS21",-8.9756673642298,0.681879812868089,120,-13.163122290535,4.87864104880297e-25,"*"
"2","QTS21","CPS21",1.70838836084857,0.681879812868089,120,2.50540979305844,0.0135712138048036,"*"
"3","QTS21","CPS21",5.22041148721102,0.68187981286809,120,7.65591147984449,5.40117429838056e-12,"*"
"4","QTS21","CPS21",4.20800440550791,0.68187981286809,120,6.17118196798994,9.49779214221089e-09,"*"
"6","QTS21","CPS21",4.04144795664202,0.681879812868089,120,5.92692125558474,3.03345921211932e-08,"*"
"8","QTS21","CPS21",5.47287526346995,0.68187981286809,120,8.02615821760467,7.69033437087396e-13,"*"
"12","QTS21","CPS21",4.57534532383629,0.68187981286809,120,6.70989995229759,6.80328901984171e-10,"*"
"16","QTS21","CPS21",0.916795412666563,0.68187981286809,120,1.34451173852821,0.181318968719587,"*"
"0","QTS21","CVS21",1.66711517167826e-14,0.681879812868089,120,2.44488125358356e-14,0.99999999999998,"NS"
"1","QTS21","CVS21",-6.49164146895081,0.681879812868089,120,-9.52021360134713,2.39374214791588e-16,"*"
"2","QTS21","CVS21",7.028952625253,0.68187981286809,120,10.3081987362086,3.13443688220134e-18,"*"
"3","QTS21","CVS21",11.770879750951,0.68187981286809,120,17.2623965819444,2.59659923171478e-34,"*"
"4","QTS21","CVS21",12.3104810109607,0.681879812868089,120,18.0537402319934,5.2801517130773e-36,"*"
"6","QTS21","CVS21",11.8985850715911,0.681879812868089,120,17.4496807898504,1.02551759123149e-34,"*"
"8","QTS21","CVS21",13.0068811721567,0.68187981286809,120,19.0750348180096,3.89069385664089e-38,"*"
"12","QTS21","CVS21",14.0629311608798,0.68187981286809,120,20.6237681413811,2.91913427333123e-41,"*"
"16","QTS21","CVS21",14.1081991399726,0.68187981286809,120,20.6901551765133,2.15888347528936e-41,"*"
"0","QTS21","MBS21",9.03785670652513e-14,0.68187981286809,120,1.325432508188e-13,0.999999999999895,"NS"
"1","QTS21","MBS21",-54.50247904128,0.681879812868089,120,-79.9297442345952,6.40297622954909e-106,"*"
"2","QTS21","MBS21",-51.2128807203451,0.681879812868089,120,-75.1054361104137,9.72135649722604e-103,"*"
"3","QTS21","MBS21",-29.9872242662873,0.68187981286809,120,-43.9772870532074,7.39812916818975e-76,"*"
"4","QTS21","MBS21",-13.302429458738,0.681879812868089,120,-19.5084664594864,5.03842034869039e-39,"*"
"6","QTS21","MBS21",-2.05823080929151,0.68187981286809,120,-3.01846567452156,0.00310362722724626,"*"
"8","QTS21","MBS21",0.285865640835365,0.681879812868089,120,0.419231711279105,0.675796308873283,"NS"
"12","QTS21","MBS21",0.550663009330676,0.68187981286809,120,0.807566082671525,0.420938298345667,"*"
"16","QTS21","MBS21",7.39458960849339,0.681879812868089,120,10.8444178415997,1.62381829452661e-19,"*"
"0","QTS21","MRS21",-1.21305520731236e-14,0.68187981286809,120,-1.77898683084643e-14,0.999999999999986,"NS"
"1","QTS21","MRS21",-45.8742048417891,0.681879812868089,120,-67.2760858674424,3.91518880839179e-97,"*"
"2","QTS21","MRS21",-22.658819358759,0.68187981286809,120,-33.2299313326971,2.30456803204981e-62,"*"
"3","QTS21","MRS21",-4.05936643224472,0.68187981286809,120,-5.95319931113727,2.68016474861959e-08,"*"
"4","QTS21","MRS21",2.43092880406754,0.68187981286809,120,3.56503999413429,0.000523315434945403,"*"
"6","QTS21","MRS21",10.8236623205891,0.681879812868089,120,15.8732699169713,2.92010760864996e-31,"*"
"8","QTS21","MRS21",13.5322974206527,0.68187981286809,120,19.8455756649164,1.04465149008442e-39,"*"
"12","QTS21","MRS21",13.9561034190644,0.68187981286809,120,20.4671016148181,5.96217064737574e-41,"*"
"16","QTS21","MRS21",17.6214296557108,0.68187981286809,120,25.842427540995,7.27075244748174e-51,"*"
"0","QTS21","PPS21",-1.07025763077802e-14,0.681879812868089,120,-1.56956931497408e-14,0.999999999999988,"NS"
"1","QTS21","PPS21",-45.3254759244249,0.681879812868089,120,-66.4713561965989,1.5982284811262e-96,"*"
"2","QTS21","PPS21",-27.1663613734514,0.68187981286809,120,-39.840395419811,4.8971203350937e-71,"*"
"3","QTS21","PPS21",-5.8675176805702,0.68187981286809,120,-8.60491478093555,3.48211655279413e-14,"*"
"4","QTS21","PPS21",3.96363170409556,0.681879812868089,120,5.81280106742554,5.17717198349048e-08,"*"
"6","QTS21","PPS21",6.87922119960982,0.681879812868089,120,10.0886124941502,1.05194405725958e-17,"*"
"8","QTS21","PPS21",8.33851100700164,0.68187981286809,120,12.2287107634535,7.94170951151046e-23,"*"
"12","QTS21","PPS21",7.86028259555278,0.68187981286809,120,11.5273724888426,3.74961502881852e-21,"*"
"16","QTS21","PPS21",7.93696134354506,0.68187981286809,120,11.6398244877803,2.01827636468409e-21,"*"
