"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","PAEV","EXEV",-5.15519948024503e-14,2.12985314200934,103,-2.42044832977617e-14,0.999999999999981,"NS"
"2","PAEV","EXEV",-16.9838329708636,2.12985314200934,103,-7.97418030185911,2.20630046529031e-12,"*"
"4","PAEV","EXEV",-30.2988743867304,2.12985314200934,103,-14.2258044881658,4.72092601922881e-26,"*"
"6","PAEV","EXEV",-27.4456553864054,2.12985314200934,103,-12.8861726872458,3.32020123511445e-23,"*"
"8","PAEV","EXEV",-21.6399268553032,2.12985314200934,103,-10.160290598669,3.25489996619036e-17,"*"
"12","PAEV","EXEV",-11.8642605376497,2.12985314200934,103,-5.57045943855864,2.03979717139338e-07,"*"
"16","PAEV","EXEV",-8.81289946072625,2.12985314200934,103,-4.13779677429403,7.1794188132379e-05,"*"
"20","PAEV","EXEV",-2.97771358742944,2.12985314200934,103,-1.39808399400731,0.165091249086905,"*"
"24","PAEV","EXEV",-6.66427087546985,2.12985314200934,103,-3.12898140440926,0.00228180664965731,"*"
"0","PAEV","GBEV",-4.65624689741655e-14,2.12985314200934,103,-2.18618213884163e-14,0.999999999999983,"NS"
"2","PAEV","GBEV",-16.3023355043656,2.12985314200934,103,-7.65420637827907,1.08637237151234e-11,"*"
"4","PAEV","GBEV",-25.3669908774315,2.12985314200934,103,-11.910206566402,4.39068500556014e-21,"*"
"6","PAEV","GBEV",-27.0093335017036,2.12985314200934,103,-12.6813126074141,9.19343604633941e-23,"*"
"8","PAEV","GBEV",-26.0089324020759,2.12985314200934,103,-12.2116083447606,9.63230575816997e-22,"*"
"12","PAEV","GBEV",-13.9123907022202,2.12985314200934,103,-6.5320891979881,2.50873542763883e-09,"*"
"16","PAEV","GBEV",-16.6624068246499,2.12985314200934,103,-7.82326560268389,4.68801187719734e-12,"*"
"20","PAEV","GBEV",-1.04912202627549,2.12985314200934,103,-0.492579514325449,0.62335811280004,"NS"
"24","PAEV","GBEV",-6.34714524508453,2.12985314200934,103,-2.98008586596564,0.00359515724597839,"*"
"0","PAEV","GVEV",-5.93576855242464e-14,2.12985314200934,103,-2.78693795142361e-14,0.999999999999978,"NS"
"2","PAEV","GVEV",-18.6888522229616,2.12985314200934,103,-8.7747140187,3.87814456931654e-14,"*"
"4","PAEV","GVEV",-38.6019902360925,2.12985314200934,103,-18.1242497309813,8.17730107530501e-34,"*"
"6","PAEV","GVEV",-48.9191278325019,2.12985314200934,103,-22.9683102875115,2.55971472616738e-42,"*"
"8","PAEV","GVEV",-57.2394716998858,2.12985314200934,103,-26.8748443594027,2.39658892243246e-48,"*"
"12","PAEV","GVEV",-31.4561480134629,2.12985314200934,103,-14.7691629028407,3.49701635090473e-27,"*"
"16","PAEV","GVEV",-20.4522585609611,2.12985314200934,103,-9.60266140306093,5.66182673607983e-16,"*"
"20","PAEV","GVEV",-8.39703002634136,2.12985314200934,103,-3.94253944589788,0.000147209151898924,"*"
"24","PAEV","GVEV",-9.46245422848298,2.12985314200934,103,-4.44277309164892,2.24143315680096e-05,"*"
"0","PAEV","PQEV",-4.99994225372508e-14,2.12985314200934,103,-2.34755258712723e-14,0.999999999999981,"NS"
"2","PAEV","PQEV",40.2545434711619,2.12985314200934,103,18.9001498165198,2.93024067537653e-35,"*"
"4","PAEV","PQEV",32.8088085496295,2.12985314200934,103,15.4042585859592,1.74494025736592e-28,"*"
"6","PAEV","PQEV",25.0796829965082,2.12985314200934,103,11.7753109366252,8.6763242376394e-21,"*"
"8","PAEV","PQEV",3.35420257305236,2.12985314200934,103,1.57485157398597,0.118357395788536,"*"
"12","PAEV","PQEV",0.881140612759721,2.12985314200934,103,0.413709563058624,0.679946972595897,"NS"
"16","PAEV","PQEV",-1.54482383244576,2.12985314200934,103,-0.725319413801626,0.469900802058933,"*"
"20","PAEV","PQEV",2.67035015431072,2.12985314200934,103,1.25377196278964,0.212763144856788,"*"
"24","PAEV","PQEV",-6.0059028828227,2.12985314200934,103,-2.81986713748565,0.0057635292166778,"*"
"0","PAEV","PVEV",-5.31198618545909e-14,2.12985314200934,103,-2.49406218705186e-14,0.99999999999998,"NS"
"2","PAEV","PVEV",2.77023382646519,2.12985314200934,103,1.30066893901037,0.196274319972059,"*"
"4","PAEV","PVEV",-2.32836212939372,2.12985314200934,103,-1.0932031338072,0.276854821096317,"*"
"6","PAEV","PVEV",-12.3849322422778,2.12985314200934,103,-5.81492310338056,6.86565528247765e-08,"*"
"8","PAEV","PVEV",-22.9947377004317,2.12985314200934,103,-10.7963958861211,1.2568701872246e-18,"*"
"12","PAEV","PVEV",-29.7288155434507,2.12985314200934,103,-13.9581527745167,1.72267545059571e-25,"*"
"16","PAEV","PVEV",-20.0876579733563,2.12985314200934,103,-9.43147561545268,1.35965602934824e-15,"*"
"20","PAEV","PVEV",-11.5594146593349,2.12985314200934,103,-5.42732943945119,3.81875662689759e-07,"*"
"24","PAEV","PVEV",-12.3760115325902,2.12985314200934,103,-5.81073468798627,6.99621816620221e-08,"*"
