ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
41,8,GVEV,PVEV,34.2447339994541,2.12985314200871,103,16.0784484732864,7.64139615657892e-30,*
42,12,GVEV,PVEV,1.72733247001221,2.12985314200871,103,0.811010128324209,0.419229924795924,*
43,16,GVEV,PVEV,0.364600587604766,2.12985314200871,103,0.171185787608296,0.864413533195772,NS
44,20,GVEV,PVEV,-3.16238463299356,2.12985314200871,103,-1.48478999355375,0.140653537959753,*
45,24,GVEV,PVEV,-2.91355730410721,2.12985314200871,103,-1.36796159633775,0.174301168513058,*
46,0,PVEV,EXEV,4.27984767497823e-15,2.129853142009,103,2.00945670410929e-15,0.999999999999998,NS
47,2,PVEV,EXEV,-19.7540667973288,2.129853142009,103,-9.27484924087095,3.02851059284073e-15,*
48,4,PVEV,EXEV,-27.9705122573367,2.129853142009,103,-13.1326013543606,9.80373648462534e-24,*
49,6,PVEV,EXEV,-15.0607231441277,2.129853142009,103,-7.07124958386639,1.89805159360188e-10,*
50,8,PVEV,EXEV,1.35481084512852,2.129853142009,103,0.63610528745216,0.526118769104974,NS
51,12,PVEV,EXEV,17.864555005801,2.129853142009,103,8.38769333595936,2.7575906558364e-13,*
52,16,PVEV,EXEV,11.2747585126301,2.129853142009,103,5.29367884115949,6.80798135030098e-07,*
53,20,PVEV,EXEV,8.5817010719055,2.129853142009,103,4.02924544544453,0.000107308083143764,*
54,24,PVEV,EXEV,5.71174065712038,2.129853142009,103,2.68175328357745,0.00853153733789444,*
55,0,PVEV,GBEV,6.09516932282298e-15,2.129853142009,103,2.86177915397193e-15,0.999999999999998,NS
56,2,PVEV,GBEV,-19.0725693308307,2.129853142009,103,-8.95487531729084,1.5502358921652e-14,*
57,4,PVEV,GBEV,-23.0386287480378,2.129853142009,103,-10.8170034325965,1.1313321153236e-18,*
58,6,PVEV,GBEV,-14.6244012594259,2.129853142009,103,-6.86638950403466,5.10322891487783e-10,*
59,8,PVEV,GBEV,-3.01419470164419,2.129853142009,103,-1.41521245863977,0.160022600259124,*
60,12,PVEV,GBEV,15.8164248412305,2.129853142009,103,7.42606357652975,3.35261227863298e-11,*
61,16,PVEV,GBEV,3.42525114870646,2.129853142009,103,1.60821001276903,0.110850271630437,*
62,20,PVEV,GBEV,10.5102926330594,2.129853142009,103,4.93474992512654,3.09766076798695e-06,*
63,24,PVEV,GBEV,6.02886628750569,2.129853142009,103,2.83064882202108,0.0055865297053776,*
64,0,PVEV,GVEV,-4.23565222042747e-16,2.129853142009,103,-1.98870623372284e-16,1,NS
65,2,PVEV,GVEV,-21.4590860494268,2.129853142009,103,-10.075382957712,5.02825275085463e-17,*
66,4,PVEV,GVEV,-36.2736281066987,2.129853142009,103,-17.0310465971768,1.01316330510358e-31,*
67,6,PVEV,GVEV,-36.5341955902241,2.129853142009,103,-17.1533871841337,5.86367069830992e-32,*
68,8,PVEV,GVEV,-34.2447339994541,2.129853142009,103,-16.0784484732842,7.64139615665566e-30,*
69,12,PVEV,GVEV,-1.7273324700122,2.129853142009,103,-0.811010128324096,0.419229924795989,*
70,16,PVEV,GVEV,-0.3646005876048,2.129853142009,103,-0.171185787608289,0.864413533195777,NS
71,20,PVEV,GVEV,3.16238463299358,2.129853142009,103,1.48478999355356,0.140653537959804,*
72,24,PVEV,GVEV,2.91355730410722,2.129853142009,103,1.36796159633757,0.174301168513114,*
73,0,PVEV,PAEV,-7.3639381341374e-14,2.129853142009,103,-3.45748633503966e-14,0.999999999999972,NS
74,2,PVEV,PAEV,-2.77023382646524,2.129853142009,103,-1.3006689390106,0.196274319971979,*
75,4,PVEV,PAEV,2.3283621293937,2.129853142009,103,1.09320313380736,0.276854821096247,*
76,6,PVEV,PAEV,12.3849322422778,2.129853142009,103,5.81492310338148,6.86565528244914e-08,*
77,8,PVEV,PAEV,22.9947377004317,2.129853142009,103,10.7963958861228,1.25687018721384e-18,*
78,12,PVEV,PAEV,29.7288155434506,2.129853142009,103,13.9581527745188,1.72267545057769e-25,*
79,16,PVEV,PAEV,20.0876579733564,2.129853142009,103,9.43147561545417,1.35965602933789e-15,*
80,20,PVEV,PAEV,11.5594146593349,2.129853142009,103,5.42732943945207,3.81875662688307e-07,*
81,24,PVEV,PAEV,12.3760115325903,2.129853142009,103,5.81073468798721,6.99621816617276e-08,*
82,0,PVEV,PQEV,6.13367041917864e-15,2.129853142009,103,2.87985603241781e-15,0.999999999999998,NS
83,2,PVEV,PQEV,37.4843096446966,2.129853142009,103,17.5994808775122,8.11189665465102e-33,*
84,4,PVEV,PQEV,35.1371706790232,2.129853142009,103,16.497461719769,1.12513355809386e-30,*
85,6,PVEV,PQEV,37.464615238786,2.129853142009,103,17.5902340400086,8.44924208477767e-33,*
86,8,PVEV,PQEV,26.3489402734841,2.129853142009,103,12.371247460109,4.32572923606998e-22,*
87,12,PVEV,PQEV,30.6099561562104,2.129853142009,103,14.3718623375776,2.33738608594543e-26,*
88,16,PVEV,PQEV,18.5428341409106,2.129853142009,103,8.70615620165244,5.49432372807649e-14,*
89,20,PVEV,PQEV,14.2297648136457,2.129853142009,103,6.68110140224191,1.23789840511455e-09,*
90,24,PVEV,PQEV,6.37010864976755,2.129853142009,103,2.99086755050111,0.00348052138733196,*
91,0,PAEV,EXEV,-5.15519948024503e-14,2.12985314200934,103,-2.42044832977617e-14,0.999999999999981,NS
92,2,PAEV,EXEV,-16.9838329708636,2.12985314200934,103,-7.97418030185911,2.20630046529031e-12,*
93,4,PAEV,EXEV,-30.2988743867304,2.12985314200934,103,-14.2258044881658,4.72092601922881e-26,*
94,6,PAEV,EXEV,-27.4456553864054,2.12985314200934,103,-12.8861726872458,3.32020123511445e-23,*
95,8,PAEV,EXEV,-21.6399268553032,2.12985314200934,103,-10.160290598669,3.25489996619036e-17,*
96,12,PAEV,EXEV,-11.8642605376497,2.12985314200934,103,-5.57045943855864,2.03979717139338e-07,*
97,16,PAEV,EXEV,-8.81289946072625,2.12985314200934,103,-4.13779677429403,7.1794188132379e-05,*
98,20,PAEV,EXEV,-2.97771358742944,2.12985314200934,103,-1.39808399400731,0.165091249086905,*
99,24,PAEV,EXEV,-6.66427087546985,2.12985314200934,103,-3.12898140440926,0.00228180664965731,*
100,0,PAEV,GBEV,-4.65624689741655e-14,2.12985314200934,103,-2.18618213884163e-14,0.999999999999983,NS
101,2,PAEV,GBEV,-16.3023355043656,2.12985314200934,103,-7.65420637827907,1.08637237151234e-11,*
102,4,PAEV,GBEV,-25.3669908774315,2.12985314200934,103,-11.910206566402,4.39068500556014e-21,*
103,6,PAEV,GBEV,-27.0093335017036,2.12985314200934,103,-12.6813126074141,9.19343604633941e-23,*
104,8,PAEV,GBEV,-26.0089324020759,2.12985314200934,103,-12.2116083447606,9.63230575816997e-22,*
105,12,PAEV,GBEV,-13.9123907022202,2.12985314200934,103,-6.5320891979881,2.50873542763883e-09,*
106,16,PAEV,GBEV,-16.6624068246499,2.12985314200934,103,-7.82326560268389,4.68801187719734e-12,*
107,20,PAEV,GBEV,-1.04912202627549,2.12985314200934,103,-0.492579514325449,0.62335811280004,NS
108,24,PAEV,GBEV,-6.34714524508453,2.12985314200934,103,-2.98008586596564,0.00359515724597839,*
109,0,PAEV,GVEV,-5.93576855242464e-14,2.12985314200934,103,-2.78693795142361e-14,0.999999999999978,NS
110,2,PAEV,GVEV,-18.6888522229616,2.12985314200934,103,-8.7747140187,3.87814456931654e-14,*
111,4,PAEV,GVEV,-38.6019902360925,2.12985314200934,103,-18.1242497309813,8.17730107530501e-34,*
112,6,PAEV,GVEV,-48.9191278325019,2.12985314200934,103,-22.9683102875115,2.55971472616738e-42,*
113,8,PAEV,GVEV,-57.2394716998858,2.12985314200934,103,-26.8748443594027,2.39658892243246e-48,*
114,12,PAEV,GVEV,-31.4561480134629,2.12985314200934,103,-14.7691629028407,3.49701635090473e-27,*
115,16,PAEV,GVEV,-20.4522585609611,2.12985314200934,103,-9.60266140306093,5.66182673607983e-16,*
116,20,PAEV,GVEV,-8.39703002634136,2.12985314200934,103,-3.94253944589788,0.000147209151898924,*
117,24,PAEV,GVEV,-9.46245422848298,2.12985314200934,103,-4.44277309164892,2.24143315680096e-05,*
118,0,PAEV,PQEV,-4.99994225372508e-14,2.12985314200934,103,-2.34755258712723e-14,0.999999999999981,NS
119,2,PAEV,PQEV,40.2545434711619,2.12985314200934,103,18.9001498165198,2.93024067537653e-35,*
120,4,PAEV,PQEV,32.8088085496295,2.12985314200934,103,15.4042585859592,1.74494025736592e-28,*
121,6,PAEV,PQEV,25.0796829965082,2.12985314200934,103,11.7753109366252,8.6763242376394e-21,*
122,8,PAEV,PQEV,3.35420257305236,2.12985314200934,103,1.57485157398597,0.118357395788536,*
123,12,PAEV,PQEV,0.881140612759721,2.12985314200934,103,0.413709563058624,0.679946972595897,NS
124,16,PAEV,PQEV,-1.54482383244576,2.12985314200934,103,-0.725319413801626,0.469900802058933,*
125,20,PAEV,PQEV,2.67035015431072,2.12985314200934,103,1.25377196278964,0.212763144856788,*
126,24,PAEV,PQEV,-6.0059028828227,2.12985314200934,103,-2.81986713748565,0.0057635292166778,*
127,0,PAEV,PVEV,-5.31198618545909e-14,2.12985314200934,103,-2.49406218705186e-14,0.99999999999998,NS
128,2,PAEV,PVEV,2.77023382646519,2.12985314200934,103,1.30066893901037,0.196274319972059,*
129,4,PAEV,PVEV,-2.32836212939372,2.12985314200934,103,-1.0932031338072,0.276854821096317,*
130,6,PAEV,PVEV,-12.3849322422778,2.12985314200934,103,-5.81492310338056,6.86565528247765e-08,*
131,8,PAEV,PVEV,-22.9947377004317,2.12985314200934,103,-10.7963958861211,1.2568701872246e-18,*
132,12,PAEV,PVEV,-29.7288155434507,2.12985314200934,103,-13.9581527745167,1.72267545059571e-25,*
133,16,PAEV,PVEV,-20.0876579733563,2.12985314200934,103,-9.43147561545268,1.35965602934824e-15,*
134,20,PAEV,PVEV,-11.5594146593349,2.12985314200934,103,-5.42732943945119,3.81875662689759e-07,*
135,24,PAEV,PVEV,-12.3760115325902,2.12985314200934,103,-5.81073468798627,6.99621816620221e-08,*
136,0,EXEV,GBEV,3.0377303845729e-15,2.12985314200879,103,1.42626283693336e-15,0.999999999999999,NS
137,2,EXEV,GBEV,0.681497466498052,2.12985314200879,103,0.319973923580144,0.749636255847393,NS
138,4,EXEV,GBEV,4.93188350929887,2.12985314200879,103,2.31559792176437,0.0225624335021039,*
139,6,EXEV,GBEV,0.436321884701792,2.12985314200879,103,0.204860079831735,0.838085733968452,NS
140,8,EXEV,GBEV,-4.36900554677272,2.12985314200879,103,-2.05131774609213,0.0427738527951196,*
141,12,EXEV,GBEV,-2.04813016457051,2.12985314200879,103,-0.961629759429701,0.338487724539493,*
142,16,EXEV,GBEV,-7.84950736392364,2.12985314200879,103,-3.68546882839082,0.000366116707607315,*
143,20,EXEV,GBEV,1.92859156115393,2.12985314200879,103,0.905504479682088,0.367311478421955,*
144,24,EXEV,GBEV,0.317125630385322,2.12985314200879,103,0.148895538443661,0.881927194897183,NS
145,0,EXEV,GVEV,1.71310131466688e-14,2.12985314200879,103,8.04328374045149e-15,0.999999999999994,NS
146,2,EXEV,GVEV,-1.70501925209796,2.12985314200879,103,-0.800533716841083,0.425244278947763,*
147,4,EXEV,GVEV,-8.30311584936206,2.12985314200879,103,-3.89844524281655,0.000172594451109207,*
148,6,EXEV,GVEV,-21.4734724460965,2.12985314200879,103,-10.0821376002683,4.8572492037157e-17,*
149,8,EXEV,GVEV,-35.5995448445827,2.12985314200879,103,-16.714553760738,4.20666458706776e-31,*
150,12,EXEV,GVEV,-19.5918874758132,2.12985314200879,103,-9.19870346428436,4.46866454745045e-15,*
151,16,EXEV,GVEV,-11.6393591002349,2.12985314200879,103,-5.4648646287683,3.24220418299516e-07,*
152,20,EXEV,GVEV,-5.41931643891194,2.12985314200879,103,-2.54445545189123,0.0124286538884976,*
153,24,EXEV,GVEV,-2.79818335301315,2.12985314200879,103,-1.31379168724,0.191835043440883,*
154,0,EXEV,PAEV,-3.02097937267064e-14,2.12985314200879,103,-1.41839796983438e-14,0.999999999999989,NS
155,2,EXEV,PAEV,16.9838329708635,2.12985314200879,103,7.97418030186112,2.20630046526809e-12,*
156,4,EXEV,PAEV,30.2988743867304,2.12985314200879,103,14.2258044881694,4.7209260191457e-26,*
157,6,EXEV,PAEV,27.4456553864054,2.12985314200879,103,12.8861726872491,3.32020123506044e-23,*
158,8,EXEV,PAEV,21.6399268553031,2.12985314200879,103,10.1602905986716,3.25489996614785e-17,*
159,12,EXEV,PAEV,11.8642605376496,2.12985314200879,103,5.57045943856003,2.03979717138086e-07,*
160,16,EXEV,PAEV,8.81289946072631,2.12985314200879,103,4.13779677429512,7.17941881320882e-05,*
161,20,EXEV,PAEV,2.97771358742946,2.12985314200879,103,1.39808399400768,0.165091249086795,*
162,24,EXEV,PAEV,6.66427087546986,2.12985314200879,103,3.12898140441006,0.0022818066496516,*
163,0,EXEV,PQEV,1.39710634653408e-14,2.12985314200879,103,6.55963699551783e-15,0.999999999999995,NS
164,2,EXEV,PQEV,57.2383764420255,2.12985314200879,103,26.8743301183858,2.40073197306753e-48,*
165,4,EXEV,PQEV,63.10768293636,2.12985314200879,103,29.6300630741326,3.23287460742048e-52,*
166,6,EXEV,PQEV,52.5253383829136,2.12985314200879,103,24.6614836238774,5.14799293094786e-45,*
167,8,EXEV,PQEV,24.9941294283556,2.12985314200879,103,11.735142172658,1.06298255046077e-20,*
168,12,EXEV,PQEV,12.7454011504094,2.12985314200879,103,5.9841690016188,3.19072763088751e-08,*
169,16,EXEV,PQEV,7.26807562828051,2.12985314200879,103,3.41247736049329,0.000921238132008302,*
170,20,EXEV,PQEV,5.64806374174016,2.12985314200879,103,2.65185595679763,0.0092707559086266,*
171,24,EXEV,PQEV,0.658367992647167,2.12985314200879,103,0.309114266923691,0.757859020179426,NS
172,0,EXEV,PVEV,1.40095993098435e-14,2.12985314200879,103,6.57773018877264e-15,0.999999999999995,NS
173,2,EXEV,PVEV,19.7540667973288,2.12985314200879,103,9.27484924087187,3.02851059282646e-15,*
174,4,EXEV,PVEV,27.9705122573367,2.12985314200879,103,13.1326013543619,9.80373648456341e-24,*
175,6,EXEV,PVEV,15.0607231441277,2.12985314200879,103,7.07124958386708,1.89805159359551e-10,*
176,8,EXEV,PVEV,-1.35481084512851,2.12985314200879,103,-0.636105287452217,0.526118769104937,NS
177,12,EXEV,PVEV,-17.864555005801,2.12985314200879,103,-8.38769333596019,2.75759065582477e-13,*
178,16,EXEV,PVEV,-11.2747585126301,2.12985314200879,103,-5.29367884116001,6.80798135028567e-07,*
179,20,EXEV,PVEV,-8.58170107190549,2.12985314200879,103,-4.02924544544492,0.000107308083143609,*
180,24,EXEV,PVEV,-5.71174065712037,2.12985314200879,103,-2.6817532835777,0.00853153733788835,*
181,0,PQEV,EXEV,-2.88569966833125e-15,2.12985314200923,103,-1.35488199229031e-15,0.999999999999999,NS
182,2,PQEV,EXEV,-57.2383764420255,2.12985314200923,103,-26.8743301183802,2.40073197311245e-48,*
183,4,PQEV,EXEV,-63.1076829363599,2.12985314200923,103,-29.6300630741264,3.23287460748257e-52,*
184,6,PQEV,EXEV,-52.5253383829136,2.12985314200923,103,-24.6614836238723,5.14799293104194e-45,*
185,8,PQEV,EXEV,-24.9941294283556,2.12985314200923,103,-11.7351421726556,1.06298255047381e-20,*
186,12,PQEV,EXEV,-12.7454011504094,2.12985314200923,103,-5.98416900161756,3.19072763090556e-08,*
187,16,PQEV,EXEV,-7.2680756282805,2.12985314200923,103,-3.41247736049258,0.000921238132010457,*
188,20,PQEV,EXEV,-5.64806374174015,2.12985314200923,103,-2.65185595679708,0.00927075590864083,*
189,24,PQEV,EXEV,-0.658367992647166,2.12985314200923,103,-0.309114266923626,0.757859020179474,NS
190,0,PQEV,GBEV,-1.35607926279044e-14,2.12985314200923,103,-6.36700829762921e-15,0.999999999999995,NS
191,2,PQEV,GBEV,-56.5568789755274,2.12985314200923,103,-26.5543561948001,7.06640904383791e-48,*
192,4,PQEV,GBEV,-58.175799427061,2.12985314200923,103,-27.3144651523625,5.52386669649074e-49,*
193,6,PQEV,GBEV,-52.0890164982118,2.12985314200923,103,-24.4566235440406,1.07365575508876e-44,*
194,8,PQEV,GBEV,-29.3631349751283,2.12985314200923,103,-13.7864599187473,3.96866551173133e-25,*
195,12,PQEV,GBEV,-14.7935313149799,2.12985314200923,103,-6.94579876104706,3.4820073179418e-10,*
196,16,PQEV,GBEV,-15.1175829922041,2.12985314200923,103,-7.09794618888264,1.66739483527032e-10,*
197,20,PQEV,GBEV,-3.71947218058623,2.12985314200923,103,-1.74635147711518,0.0837312075870175,*
198,24,PQEV,GBEV,-0.341242362261838,2.12985314200923,103,-0.160218728479993,0.873022572050347,NS
199,0,PQEV,GVEV,-1.49211427196791e-14,2.12985314200923,103,-7.00571434967717e-15,0.999999999999994,NS
200,2,PQEV,GVEV,-58.9433956941234,2.12985314200923,103,-27.6748638352211,1.68086756529582e-49,*
201,4,PQEV,GVEV,-71.410798785722,2.12985314200923,103,-33.5285083169422,3.13195561399794e-57,*
202,6,PQEV,GVEV,-73.99881082901,2.12985314200923,103,-34.7436212241385,1.07524014830345e-58,*
203,8,PQEV,GVEV,-60.5936742729382,2.12985314200923,103,-28.4496959333901,1.35485306847669e-50,*
204,12,PQEV,GVEV,-32.3372886262226,2.12985314200923,103,-15.1828724659,4.93413152391676e-28,*
205,16,PQEV,GVEV,-18.9074347285154,2.12985314200923,103,-8.87734198925975,2.30083778793895e-14,*
206,20,PQEV,GVEV,-11.0673801806521,2.12985314200923,103,-5.19631140868778,1.03258209765649e-06,*
207,24,PQEV,GVEV,-3.45655134566031,2.12985314200923,103,-1.62290595416335,0.107666388068642,*
208,0,PQEV,PAEV,-4.06705862546765e-14,2.12985314200923,103,-1.90954885350965e-14,0.999999999999985,NS
209,2,PQEV,PAEV,-40.254543471162,2.12985314200923,103,-18.9001498165208,2.93024067536421e-35,*
210,4,PQEV,PAEV,-32.8088085496296,2.12985314200923,103,-15.40425858596,1.74494025735967e-28,*
211,6,PQEV,PAEV,-25.0796829965082,2.12985314200923,103,-11.7753109366258,8.67632423761432e-21,*
212,8,PQEV,PAEV,-3.35420257305238,2.12985314200923,103,-1.57485157398605,0.118357395788516,*
213,12,PQEV,PAEV,-0.881140612759756,2.12985314200923,103,-0.413709563058661,0.67994697259587,NS
214,16,PQEV,PAEV,1.54482383244578,2.12985314200923,103,0.725319413801667,0.469900802058908,*
215,20,PQEV,PAEV,-2.67035015431071,2.12985314200923,103,-1.25377196278969,0.212763144856768,*
216,24,PQEV,PAEV,6.00590288282273,2.12985314200923,103,2.81986713748581,0.00576352921667523,*
217,0,PQEV,PVEV,3.29046414812071e-15,2.12985314200923,103,1.54492536749111e-15,0.999999999999999,NS
218,2,PQEV,PVEV,-37.4843096446967,2.12985314200923,103,-17.5994808775103,8.1118966547196e-33,*
219,4,PQEV,PVEV,-35.1371706790232,2.12985314200923,103,-16.4974617197672,1.12513355810307e-30,*
220,6,PQEV,PVEV,-37.4646152387859,2.12985314200923,103,-17.5902340400067,8.44924208484933e-33,*
221,8,PQEV,PVEV,-26.3489402734841,2.12985314200923,103,-12.3712474601077,4.32572923609878e-22,*
222,12,PQEV,PVEV,-30.6099561562104,2.12985314200923,103,-14.371862337576,2.33738608596292e-26,*
223,16,PQEV,PVEV,-18.5428341409106,2.12985314200923,103,-8.70615620165148,5.49432372810333e-14,*
224,20,PQEV,PVEV,-14.2297648136456,2.12985314200923,103,-6.68110140224116,1.23789840511899e-09,*
225,24,PQEV,PVEV,-6.37010864976754,2.12985314200923,103,-2.99086755050077,0.00348052138733544,*
