"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","PVEV","EXEV",4.27984767497823e-15,2.129853142009,103,2.00945670410929e-15,0.999999999999998,"NS"
"2","PVEV","EXEV",-19.7540667973288,2.129853142009,103,-9.27484924087095,3.02851059284073e-15,"*"
"4","PVEV","EXEV",-27.9705122573367,2.129853142009,103,-13.1326013543606,9.80373648462534e-24,"*"
"6","PVEV","EXEV",-15.0607231441277,2.129853142009,103,-7.07124958386639,1.89805159360188e-10,"*"
"8","PVEV","EXEV",1.35481084512852,2.129853142009,103,0.63610528745216,0.526118769104974,"NS"
"12","PVEV","EXEV",17.864555005801,2.129853142009,103,8.38769333595936,2.7575906558364e-13,"*"
"16","PVEV","EXEV",11.2747585126301,2.129853142009,103,5.29367884115949,6.80798135030098e-07,"*"
"20","PVEV","EXEV",8.5817010719055,2.129853142009,103,4.02924544544453,0.000107308083143764,"*"
"24","PVEV","EXEV",5.71174065712038,2.129853142009,103,2.68175328357745,0.00853153733789444,"*"
"0","PVEV","GBEV",6.09516932282298e-15,2.129853142009,103,2.86177915397193e-15,0.999999999999998,"NS"
"2","PVEV","GBEV",-19.0725693308307,2.129853142009,103,-8.95487531729084,1.5502358921652e-14,"*"
"4","PVEV","GBEV",-23.0386287480378,2.129853142009,103,-10.8170034325965,1.1313321153236e-18,"*"
"6","PVEV","GBEV",-14.6244012594259,2.129853142009,103,-6.86638950403466,5.10322891487783e-10,"*"
"8","PVEV","GBEV",-3.01419470164419,2.129853142009,103,-1.41521245863977,0.160022600259124,"*"
"12","PVEV","GBEV",15.8164248412305,2.129853142009,103,7.42606357652975,3.35261227863298e-11,"*"
"16","PVEV","GBEV",3.42525114870646,2.129853142009,103,1.60821001276903,0.110850271630437,"*"
"20","PVEV","GBEV",10.5102926330594,2.129853142009,103,4.93474992512654,3.09766076798695e-06,"*"
"24","PVEV","GBEV",6.02886628750569,2.129853142009,103,2.83064882202108,0.0055865297053776,"*"
"0","PVEV","GVEV",-4.23565222042747e-16,2.129853142009,103,-1.98870623372284e-16,1,"NS"
"2","PVEV","GVEV",-21.4590860494268,2.129853142009,103,-10.075382957712,5.02825275085463e-17,"*"
"4","PVEV","GVEV",-36.2736281066987,2.129853142009,103,-17.0310465971768,1.01316330510358e-31,"*"
"6","PVEV","GVEV",-36.5341955902241,2.129853142009,103,-17.1533871841337,5.86367069830992e-32,"*"
"8","PVEV","GVEV",-34.2447339994541,2.129853142009,103,-16.0784484732842,7.64139615665566e-30,"*"
"12","PVEV","GVEV",-1.7273324700122,2.129853142009,103,-0.811010128324096,0.419229924795989,"*"
"16","PVEV","GVEV",-0.3646005876048,2.129853142009,103,-0.171185787608289,0.864413533195777,"NS"
"20","PVEV","GVEV",3.16238463299358,2.129853142009,103,1.48478999355356,0.140653537959804,"*"
"24","PVEV","GVEV",2.91355730410722,2.129853142009,103,1.36796159633757,0.174301168513114,"*"
"0","PVEV","PAEV",-7.3639381341374e-14,2.129853142009,103,-3.45748633503966e-14,0.999999999999972,"NS"
"2","PVEV","PAEV",-2.77023382646524,2.129853142009,103,-1.3006689390106,0.196274319971979,"*"
"4","PVEV","PAEV",2.3283621293937,2.129853142009,103,1.09320313380736,0.276854821096247,"*"
"6","PVEV","PAEV",12.3849322422778,2.129853142009,103,5.81492310338148,6.86565528244914e-08,"*"
"8","PVEV","PAEV",22.9947377004317,2.129853142009,103,10.7963958861228,1.25687018721384e-18,"*"
"12","PVEV","PAEV",29.7288155434506,2.129853142009,103,13.9581527745188,1.72267545057769e-25,"*"
"16","PVEV","PAEV",20.0876579733564,2.129853142009,103,9.43147561545417,1.35965602933789e-15,"*"
"20","PVEV","PAEV",11.5594146593349,2.129853142009,103,5.42732943945207,3.81875662688307e-07,"*"
"24","PVEV","PAEV",12.3760115325903,2.129853142009,103,5.81073468798721,6.99621816617276e-08,"*"
"0","PVEV","PQEV",6.13367041917864e-15,2.129853142009,103,2.87985603241781e-15,0.999999999999998,"NS"
"2","PVEV","PQEV",37.4843096446966,2.129853142009,103,17.5994808775122,8.11189665465102e-33,"*"
"4","PVEV","PQEV",35.1371706790232,2.129853142009,103,16.497461719769,1.12513355809386e-30,"*"
"6","PVEV","PQEV",37.464615238786,2.129853142009,103,17.5902340400086,8.44924208477767e-33,"*"
"8","PVEV","PQEV",26.3489402734841,2.129853142009,103,12.371247460109,4.32572923606998e-22,"*"
"12","PVEV","PQEV",30.6099561562104,2.129853142009,103,14.3718623375776,2.33738608594543e-26,"*"
"16","PVEV","PQEV",18.5428341409106,2.129853142009,103,8.70615620165244,5.49432372807649e-14,"*"
"20","PVEV","PQEV",14.2297648136457,2.129853142009,103,6.68110140224191,1.23789840511455e-09,"*"
"24","PVEV","PQEV",6.37010864976755,2.129853142009,103,2.99086755050111,0.00348052138733196,"*"
