"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","GBET","EXET",-7.14855086110709e-15,1.2024341668569,103,-5.94506631476803e-15,0.999999999999995,"NS"
"2","GBET","EXET",-2.4082323250251,1.20243416685689,103,-2.0027976511347,0.0478266022815556,"*"
"4","GBET","EXET",-22.738123116451,1.20243416685689,103,-18.9100773607318,2.80943231012008e-35,"*"
"6","GBET","EXET",-7.60981494478748,1.20243416685689,103,-6.32867491172441,6.51625059513616e-09,"*"
"8","GBET","EXET",-12.8700161232113,1.20243416685689,103,-10.7033020833506,2.02219208138995e-18,"*"
"12","GBET","EXET",-2.93831915000875,1.20243416685689,103,-2.44364243049528,0.0162397392023283,"*"
"16","GBET","EXET",-4.38569249028117,1.20243416685689,103,-3.64734520289386,0.000417648212146884,"*"
"20","GBET","EXET",-3.56366555135959,1.2024341668569,103,-2.96370948995473,0.00377595808387536,"*"
"24","GBET","EXET",-0.15000266021809,1.2024341668569,103,-0.12474916660942,0.900965278782069,"NS"
"0","GBET","GVET",-1.1109443264239e-15,1.2024341668569,103,-9.23912807075213e-16,0.999999999999999,"NS"
"2","GBET","GVET",-4.4638351126756,1.20243416685689,103,-3.71233223049862,0.00033349243587346,"*"
"4","GBET","GVET",-29.3133273749994,1.2024341668569,103,-24.3783220595129,1.42357895655721e-44,"*"
"6","GBET","GVET",-23.3502852309689,1.20243416685689,103,-19.4191797560156,3.29688923241738e-36,"*"
"8","GBET","GVET",-36.4210717596532,1.20243416685689,103,-30.2894518166064,4.22116459716918e-53,"*"
"12","GBET","GVET",-34.4262028212602,1.20243416685689,103,-28.630426322007,7.58787840766854e-51,"*"
"16","GBET","GVET",-21.0257447624981,1.20243416685689,103,-17.4859841328847,1.3385768711202e-32,"*"
"20","GBET","GVET",-11.9770928905055,1.20243416685689,103,-9.96070572563076,9.04785692622138e-17,"*"
"24","GBET","GVET",-5.9183797299422,1.20243416685689,103,-4.92199896931785,3.26550536204066e-06,"*"
"0","GBET","PAET",-4.84132092832289e-14,1.2024341668569,103,-4.02626693565925e-14,0.999999999999968,"NS"
"2","GBET","PAET",19.4493393404342,1.2024341668569,103,16.174972299127,4.90536582585034e-30,"*"
"4","GBET","PAET",21.9741863406378,1.20243416685689,103,18.2747521205899,4.26194384496961e-34,"*"
"6","GBET","PAET",34.0408409222717,1.20243416685689,103,28.3099415007916,2.12536969631085e-50,"*"
"8","GBET","PAET",20.7973783565987,1.20243416685689,103,17.2960640422936,3.10614372538274e-32,"*"
"12","GBET","PAET",13.0936333819467,1.20243416685689,103,10.8892725629819,7.82309104242177e-19,"*"
"16","GBET","PAET",6.82063032486388,1.20243416685689,103,5.67235239388838,1.29908524892558e-07,"*"
"20","GBET","PAET",5.08859572272821,1.20243416685689,103,4.2319121187562,5.039939346066e-05,"*"
"24","GBET","PAET",5.71690150729883,1.20243416685689,103,4.75444033850314,6.48656124580992e-06,"*"
"0","GBET","PQET",1.43619104883873e-15,1.20243416685689,103,1.19440306041275e-15,0.999999999999999,"NS"
"2","GBET","PQET",42.4031598928221,1.20243416685689,103,35.2644336476748,2.61252723638081e-59,"*"
"4","GBET","PQET",44.7973024645753,1.20243416685689,103,37.2555136067643,1.3712743977435e-61,"*"
"6","GBET","PQET",48.3447295200762,1.20243416685689,103,40.2057184107193,8.82114419832116e-65,"*"
"8","GBET","PQET",28.2925375821707,1.20243416685689,103,23.5293859422891,3.16070026282248e-43,"*"
"12","GBET","PQET",14.2340793352885,1.20243416685689,103,11.8377202907464,6.33013205277511e-21,"*"
"16","GBET","PQET",7.29844547524764,1.20243416685689,103,6.06972562525017,2.15810523426915e-08,"*"
"20","GBET","PQET",5.10186910727814,1.20243416685689,103,4.24295088072404,4.83350742851984e-05,"*"
"24","GBET","PQET",6.42833126791618,1.20243416685689,103,5.34609831049589,5.43140695681557e-07,"*"
"0","GBET","PVET",-1.39528808699093e-14,1.20243416685689,103,-1.16038626101099e-14,0.999999999999991,"NS"
"2","GBET","PVET",19.8360079710674,1.20243416685689,103,16.4965438589605,1.12983764218045e-30,"*"
"4","GBET","PVET",10.2829752983416,1.20243416685689,103,8.55179899388653,1.2021832484336e-13,"*"
"6","GBET","PVET",14.8255226710684,1.20243416685689,103,12.3295919890746,5.32955253178221e-22,"*"
"8","GBET","PVET",-2.99433928751362,1.20243416685689,103,-2.4902313740308,0.0143649795285299,"*"
"12","GBET","PVET",-0.880734915252047,1.20243416685689,103,-0.732459987854674,0.465551375773276,"*"
"16","GBET","PVET",-3.8867821706296,1.20243416685689,103,-3.23242825076192,0.0016490734240522,"*"
"20","GBET","PVET",-5.41703027882973,1.20243416685689,103,-4.50505352238084,1.75642184990699e-05,"*"
"24","GBET","PVET",-4.65043538551341,1.20243416685689,103,-3.8675176684886,0.000192836674474898,"*"
