"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","EXET","GBET",-1.71756390884996e-14,1.20243416685683,103,-1.42840577571052e-14,0.999999999999989,"NS"
"2","EXET","GBET",2.40823232502511,1.20243416685683,103,2.00279765113482,0.0478266022815429,"*"
"4","EXET","GBET",22.7381231164509,1.20243416685683,103,18.9100773607328,2.80943231010775e-35,"*"
"6","EXET","GBET",7.60981494478747,1.20243416685683,103,6.32867491172476,6.51625059512551e-09,"*"
"8","EXET","GBET",12.8700161232113,1.20243416685683,103,10.7033020833512,2.02219208138369e-18,"*"
"12","EXET","GBET",2.93831915000876,1.20243416685683,103,2.44364243049542,0.0162397392023222,"*"
"16","EXET","GBET",4.38569249028118,1.20243416685683,103,3.64734520289407,0.000417648212146582,"*"
"20","EXET","GBET",3.56366555135959,1.20243416685683,103,2.9637094899549,0.00377595808387348,"*"
"24","EXET","GBET",0.150002660218119,1.20243416685683,103,0.124749166609451,0.900965278782044,"NS"
"0","EXET","GVET",-1.30110762576217e-14,1.20243416685683,103,-1.08206142309086e-14,0.999999999999991,"NS"
"2","EXET","GVET",-2.05560278765048,1.20243416685683,103,-1.709534579364,0.0903631372076658,"*"
"4","EXET","GVET",-6.57520425854842,1.20243416685683,103,-5.46824469878136,3.19468120938857e-07,"*"
"6","EXET","GVET",-15.7404702861814,1.20243416685683,103,-13.0905048442919,1.2070047164703e-23,"*"
"8","EXET","GVET",-23.5510556364419,1.20243416685683,103,-19.5861497332569,1.64425302907834e-36,"*"
"12","EXET","GVET",-31.4878836712514,1.20243416685683,103,-26.1867838915131,2.4719583886624e-47,"*"
"16","EXET","GVET",-16.6400522722169,1.20243416685683,103,-13.8386389299916,3.07855710932934e-25,"*"
"20","EXET","GVET",-8.41342733914591,1.20243416685683,103,-6.9969962356764,2.71935380076014e-10,"*"
"24","EXET","GVET",-5.76837706972408,1.20243416685683,103,-4.79724980270867,5.45021155054467e-06,"*"
"0","EXET","PAET",3.32222442866463e-14,1.20243416685683,103,2.76291585871096e-14,0.999999999999978,"NS"
"2","EXET","PAET",21.8575716654593,1.20243416685683,103,18.1777699502628,6.48378973789035e-34,"*"
"4","EXET","PAET",44.7123094570887,1.20243416685683,103,37.1848294813237,1.64532491254856e-61,"*"
"6","EXET","PAET",41.6506558670593,1.20243416685683,103,34.638616412518,1.43327839805638e-58,"*"
"8","EXET","PAET",33.66739447981,1.20243416685683,103,27.9993661256457,5.81669427686315e-50,"*"
"12","EXET","PAET",16.0319525319554,1.20243416685683,103,13.3329149934778,3.65321268252394e-24,"*"
"16","EXET","PAET",11.206322815145,1.20243416685683,103,9.31969759678275,2.40811189469634e-15,"*"
"20","EXET","PAET",8.6522612740878,1.20243416685683,103,7.19562160871134,1.03660966038989e-10,"*"
"24","EXET","PAET",5.86690416751697,1.20243416685683,103,4.87918950511287,3.89627563887406e-06,"*"
"0","EXET","PQET",-1.97176516824396e-14,1.20243416685683,103,-1.63981132821448e-14,0.999999999999987,"NS"
"2","EXET","PQET",44.8113922178472,1.20243416685683,103,37.2672312988116,1.33051423805138e-61,"*"
"4","EXET","PQET",67.5354255810263,1.20243416685683,103,56.1655909674992,4.4501332295757e-79,"*"
"6","EXET","PQET",55.9545444648637,1.20243416685683,103,46.5343933224464,5.56450328473008e-71,"*"
"8","EXET","PQET",41.162553705382,1.20243416685683,103,34.2326880256416,4.38428986473007e-58,"*"
"12","EXET","PQET",17.1723984852973,1.20243416685683,103,14.2813627212424,3.61220345374744e-26,"*"
"16","EXET","PQET",11.6841379655288,1.20243416685683,103,9.71707082814459,3.15161734639295e-16,"*"
"20","EXET","PQET",8.66553465863774,1.20243416685683,103,7.20666037067918,9.82275590185077e-11,"*"
"24","EXET","PQET",6.5783339281343,1.20243416685683,103,5.47084747710564,3.15855233018279e-07,"*"
"0","EXET","PVET",-3.14250574230322e-15,1.20243416685683,103,-2.6134534670765e-15,0.999999999999998,"NS"
"2","EXET","PVET",22.2442402960925,1.20243416685683,103,18.4993415100962,1.62033038243865e-34,"*"
"4","EXET","PVET",33.0210984147925,1.20243416685683,103,27.4618763546198,3.39056884075381e-49,"*"
"6","EXET","PVET",22.4353376158559,1.20243416685683,103,18.6582669008001,8.20474736772762e-35,"*"
"8","EXET","PVET",9.8756768356977,1.20243416685683,103,8.21307070932025,6.6517749298036e-13,"*"
"12","EXET","PVET",2.05758423475672,1.20243416685683,103,1.71118244264071,0.0900573968385585,"*"
"16","EXET","PVET",0.49891031965158,1.20243416685683,103,0.414916952131971,0.679065663789003,"NS"
"20","EXET","PVET",-1.85336472747012,1.20243416685683,103,-1.54134403242619,0.126299831556715,"*"
"24","EXET","PVET",-4.50043272529528,1.20243416685683,103,-3.74276850187936,0.000299866948576676,"*"
