ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
130,3,MRET,AGET,-38.0717622306604,0.711141387526457,137,-53.536136271135,9.87251937926441e-94,*
131,4,MRET,AGET,-17.316979055814,0.711141387526457,137,-24.3509650254603,1.27699886617176e-51,*
132,6,MRET,AGET,0.0544822295467585,0.711141387526457,137,0.0766123734356997,0.939043684960155,SN
133,8,MRET,AGET,2.90541935309155,0.711141387526457,137,4.08557201711658,7.44628924034869e-05,*
134,12,MRET,AGET,3.09959307439906,0.711141387526457,137,4.35861718747701,2.55032514057236e-05,*
135,16,MRET,AGET,1.88224194874846,0.711141387526457,137,2.64679005014096,0.00907768132351765,*
136,0,MRET,CMET,-2.65296456281272e-15,0.711141387526457,137,-3.73057258281711e-15,0.999999999999997,SN
137,1,MRET,CMET,3.09531161073568,0.711141387526457,137,4.35259663553266,2.61261628882045e-05,*
138,2,MRET,CMET,-11.6278131412135,0.711141387526457,137,-16.3509160698102,5.28848667110585e-34,*
139,3,MRET,CMET,-31.3624704132221,0.711141387526457,137,-44.1015963398071,7.89733544518024e-83,*
140,4,MRET,CMET,-25.985016196055,0.711141387526457,137,-36.5398732964171,1.63708494664367e-72,*
141,6,MRET,CMET,3.08882721179854,0.711141387526456,137,4.34347833774985,2.70975136548938e-05,*
142,8,MRET,CMET,8.25387324695106,0.711141387526457,137,11.6065150921117,4.08328843475955e-22,*
143,12,MRET,CMET,8.34281374751817,0.711141387526457,137,11.7315823461446,1.95374245678021e-22,*
144,16,MRET,CMET,6.0556996234896,0.711141387526457,137,8.51546503931233,2.62938042118823e-14,*
145,0,MRET,CPET,-1.62593078929326e-14,0.711141387526457,137,-2.28636782756898e-14,0.999999999999982,SN
146,1,MRET,CPET,17.258719698537,0.711141387526457,137,24.2690412922914,1.85880636082389e-51,*
147,2,MRET,CPET,40.401914825852,0.711141387526457,137,56.8127738513164,4.08594523043236e-97,*
148,3,MRET,CPET,21.9449733701112,0.711141387526457,137,30.8588049507874,1.5248055273144e-63,*
149,4,MRET,CPET,11.0578848144934,0.711141387526457,137,15.5494884821087,4.71893961536546e-32,*
150,6,MRET,CPET,5.50716837757933,0.711141387526457,137,7.74412581545107,1.91811976411587e-12,*
151,8,MRET,CPET,3.95369634426896,0.711141387526457,137,5.55964877535955,1.36472849244916e-07,*
152,12,MRET,CPET,2.63726493087159,0.711141387526457,137,3.70849591534071,0.000301950887034588,*
153,16,MRET,CPET,0.71133584736835,0.711141387526457,137,1.0002734475103,0.318941657549578,*
154,0,MRET,CVET,-2.39657731794752e-15,0.711141387526457,137,-3.37004336969258e-15,0.999999999999997,SN
155,1,MRET,CVET,54.7913229615688,0.711141387526457,137,77.0470175447782,1.09323588736626e-114,*
156,2,MRET,CVET,60.6247571655769,0.711141387526457,137,85.2499351450298,1.38508961478118e-120,*
157,3,MRET,CVET,30.894917654576,0.711141387526457,137,43.4441282654592,5.39449505906147e-82,*
158,4,MRET,CVET,15.1492328405478,0.711141387526457,137,21.302701693739,2.57374308603874e-45,*
159,6,MRET,CVET,6.94642434271095,0.711141387526456,137,9.76799334781021,1.9868572608671e-17,*
160,8,MRET,CVET,6.29222317412847,0.711141387526457,137,8.84806212167532,3.98670681663504e-15,*
161,12,MRET,CVET,4.37155602949243,0.711141387526457,137,6.14723894034334,8.08919595860269e-09,*
162,16,MRET,CVET,-3.35822661989481,0.711141387526457,137,-4.72230512637668,5.69948630469636e-06,*
163,0,MRET,MBET,1.14988886303727e-13,0.711141387526457,137,1.61696236951824e-13,0.999999999999871,SN
164,1,MRET,MBET,21.8963375831673,0.711141387526457,137,30.790413787234,1.98933791044357e-63,*
165,2,MRET,MBET,17.7612539302587,0.711141387526457,137,24.9756999688025,7.48359075962174e-53,*
166,3,MRET,MBET,-1.24658371327689,0.711141387526457,137,-1.75293371352334,0.0818502452009871,*
167,4,MRET,MBET,-4.23114712489873,0.711141387526456,137,-5.94979732457397,2.12685362323403e-08,*
