"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"1","CPET","CVET",37.5326032630318,0.711141387518328,137,52.77797625309,6.36917503408141e-93,"*"
"2","CPET","CVET",20.222842339725,0.711141387518328,137,28.4371612940384,2.47384011486035e-59,"*"
"3","CPET","CVET",8.9499442844648,0.711141387518328,137,12.5853233148157,1.28430891928368e-24,"*"
"4","CPET","CVET",4.09134802605435,0.711141387518328,137,5.75321321169611,5.47440788706126e-08,"*"
"6","CPET","CVET",1.43925596513161,0.711141387518328,137,2.02386753238226,0.0449281411824076,"*"
"8","CPET","CVET",2.33852682985951,0.711141387518328,137,3.28841334635336,0.00128050273474731,"*"
"12","CPET","CVET",1.73429109862082,0.711141387518328,137,2.43874302503048,0.016018374500164,"*"
"16","CPET","CVET",-4.06956246726317,0.711141387518328,137,-5.72257857395241,6.33334416448875e-08,"*"
"0","CPET","MBET",7.71014474528369e-14,0.711141387518328,137,1.08419294399245e-13,0.999999999999914,"SN"
"1","CPET","MBET",4.63761788463019,0.711141387518328,137,6.52137249501691,1.23942988780054e-09,"*"
"2","CPET","MBET",-22.6406608955932,0.711141387518328,137,-31.8370738828778,3.56412718571666e-65,"*"
"3","CPET","MBET",-23.1915570833881,0.711141387518328,137,-32.6117386646834,1.93694002279437e-66,"*"
"4","CPET","MBET",-15.2890319393922,0.711141387518329,137,-21.4992858069284,9.74916443282532e-46,"*"
"6","CPET","MBET",-9.27512291115787,0.711141387518328,137,-13.042586290084,8.79837569893849e-26,"*"
"8","CPET","MBET",-8.20955942556787,0.711141387518328,137,-11.5442014340029,5.8955989192487e-22,"*"
"12","CPET","MBET",-7.28436286102288,0.711141387518328,137,-10.2431991568416,1.24067638056889e-18,"*"
"16","CPET","MBET",-7.76977513430779,0.711141387518329,137,-10.9257811044046,2.25370911798252e-20,"*"
"0","CPET","MRET",-1.55249971162252e-14,0.711141387518328,137,-2.18310977095607e-14,0.999999999999983,"SN"
"1","CPET","MRET",-17.258719698537,0.711141387518329,137,-24.2690412925688,1.85880635845849e-51,"*"
"2","CPET","MRET",-40.4019148258519,0.711141387518328,137,-56.8127738519657,4.08594522429293e-97,"*"
"3","CPET","MRET",-21.9449733701112,0.711141387518328,137,-30.8588049511401,1.52480552522476e-63,"*"
"4","CPET","MRET",-11.0578848144934,0.711141387518328,137,-15.5494884822864,4.71893961062944e-32,"*"
"6","CPET","MRET",-5.50716837757931,0.711141387518328,137,-7.74412581553957,1.91811976318696e-12,"*"
"8","CPET","MRET",-3.95369634426896,0.711141387518328,137,-5.5596487754231,1.36472849204387e-07,"*"
"12","CPET","MRET",-2.6372649308716,0.711141387518328,137,-3.70849591538312,0.000301950886988679,"*"
"16","CPET","MRET",-0.711335847368347,0.711141387518328,137,-1.00027344752173,0.318941657544068,"*"
"0","CPET","PPET",-7.44669656145534e-16,0.711141387518328,137,-1.04714712041189e-15,0.999999999999999,"SN"
"1","CPET","PPET",-19.4788832484738,0.711141387518328,137,-27.3910133629675,1.95999311380748e-57,"*"
"2","CPET","PPET",-64.662793427828,0.711141387518328,137,-90.9281818816394,2.34996849450548e-124,"*"
"3","CPET","PPET",-68.3305771709809,0.711141387518328,137,-96.085783179396,1.37655821123057e-127,"*"
"4","CPET","PPET",-47.9693035959772,0.711141387518328,137,-67.4539612486567,5.59700092146116e-107,"*"
"6","CPET","PPET",-10.0566156880989,0.711141387518328,137,-14.1415137195059,1.47313771856172e-28,"*"
"8","CPET","PPET",-2.24112992047372,0.711141387518328,137,-3.15145477370485,0.00199573611355729,"*"
"12","CPET","PPET",-0.269077123131621,0.711141387518328,137,-0.378373594694889,0.705738751444028,"SN"
"16","CPET","PPET",-1.69511333083425,0.711141387518328,137,-2.38365163466254,0.0185132130661457,"*"
"0","CPET","QTET",-1.41127095710957e-15,0.711141387518328,137,-1.98451529032009e-15,0.999999999999998,"SN"
"1","CPET","QTET",37.911974582373,0.711141387518328,137,53.3114444578659,1.71115532054271e-93,"*"
"2","CPET","QTET",13.3708939918247,0.711141387518328,137,18.8020191575196,9.08505251121232e-40,"*"
"3","CPET","QTET",-2.0815627935015,0.711141387518328,137,-2.92707305472057,0.00400753208176639,"*"
"4","CPET","QTET",-6.52458647306313,0.711141387518328,137,-9.17480909925943,6.14142245177643e-16,"*"
"6","CPET","QTET",-11.6511469262843,0.711141387518328,137,-16.3837278082539,4.40681908490124e-34,"*"
"8","CPET","QTET",-9.23598987690992,0.711141387518328,137,-12.9875578035766,1.21417601607772e-25,"*"
"12","CPET","QTET",-10.2629412248384,0.711141387518328,137,-14.4316466527888,2.76560101079351e-29,"*"
"16","CPET","QTET",-11.9753174410583,0.711141387518328,137,-16.8395731864919,3.54183619718381e-35,"*"
