"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","PPET","AGET",1.01982406948322e-14,0.711141387518311,137,1.43406654061033e-14,0.999999999999989,"SN"
"1","PPET","AGET",1.13178008327163,0.711141387518311,137,1.59149798216813,0.113802377190195,"*"
"2","PPET","AGET",3.67811403564719,0.711141387518311,137,5.17212765309976,8.03945178061605e-07,"*"
"3","PPET","AGET",8.31384157020927,0.711141387518311,137,11.6908419565092,2.48398393454459e-22,"*"
"4","PPET","AGET",19.5944397256697,0.711141387518311,137,27.5535077406322,9.86302384513602e-58,"*"
"6","PPET","AGET",4.60392954006633,0.711141387518311,137,6.47400027740305,1.57651163975377e-09,"*"
"8","PPET","AGET",1.19285292929633,0.711141387518311,137,1.67737801544509,0.0957486819593199,"*"
"12","PPET","AGET",0.731405266659093,0.711141387518311,137,1.02849486683864,0.30552952042862,"*"
"16","PPET","AGET",2.86601943221434,0.711141387518311,137,4.03016823731208,9.20100031297381e-05,"*"
"0","PPET","CMET",1.57509110702011e-14,0.711141387518311,137,2.21487756818198e-14,0.999999999999982,"SN"
"1","PPET","CMET",5.31547516067247,0.711141387518311,137,7.47456870598127,8.3048766559787e-12,"*"
"2","PPET","CMET",12.6330654607625,0.711141387518311,137,17.7644919596769,2.29164435333517e-37,"*"
"3","PPET","CMET",15.0231333876476,0.711141387518311,137,21.1253818879452,6.20378403484436e-45,"*"
"4","PPET","CMET",10.9264025854288,0.711141387518311,137,15.3645994695358,1.34281163030459e-31,"*"
"6","PPET","CMET",7.63827452231811,0.711141387518311,137,10.7408662417661,6.68882270318987e-20,"*"
"8","PPET","CMET",6.54130682315585,0.711141387518311,137,9.19832109052635,5.36485810428539e-16,"*"
"12","PPET","CMET",5.97462593977818,0.711141387518311,137,8.40146002559067,4.99647117039385e-14,"*"
"16","PPET","CMET",7.03947710695548,0.711141387518311,137,9.89884322655067,9.27477296475561e-18,"*"
"0","PPET","CPET",7.88810401250734e-15,0.711141387518311,137,1.10921740049959e-14,0.999999999999991,"SN"
"1","PPET","CPET",19.4788832484738,0.711141387518311,137,27.3910133629682,1.95999311380201e-57,"*"
"2","PPET","CPET",64.6627934278279,0.711141387518311,137,90.9281818816415,2.3499684944984e-124,"*"
"3","PPET","CPET",68.3305771709809,0.711141387518311,137,96.0857831793983,1.37655821122619e-127,"*"
"4","PPET","CPET",47.9693035959772,0.711141387518311,137,67.4539612486582,5.59700092144397e-107,"*"
"6","PPET","CPET",10.0566156880989,0.711141387518311,137,14.1415137195062,1.47313771855877e-28,"*"
"8","PPET","CPET",2.24112992047373,0.711141387518311,137,3.15145477370493,0.00199573611355679,"*"
"12","PPET","CPET",0.269077123131627,0.711141387518311,137,0.378373594694907,0.705738751444014,"SN"
"16","PPET","CPET",1.69511333083426,0.711141387518311,137,2.38365163466261,0.0185132130661427,"*"
"0","PPET","CVET",2.26507808439436e-15,0.711141387518311,137,3.18513044543626e-15,0.999999999999997,"SN"
"1","PPET","CVET",57.0114865115056,0.711141387518311,137,80.1689896160594,5.32487294526155e-117,"*"
"2","PPET","CVET",84.8856357675529,0.711141387518311,137,119.365343175681,2.41652961705391e-140,"*"
"3","PPET","CVET",77.2805214554457,0.711141387518311,137,108.671106494214,8.12555534724201e-135,"*"
"4","PPET","CVET",52.0606516220315,0.711141387518311,137,73.2071744603545,1.02041085210056e-111,"*"
"6","PPET","CVET",11.4958716532305,0.711141387518311,137,16.1653812518886,1.48657443696802e-33,"*"
"8","PPET","CVET",4.57965675033325,0.711141387518311,137,6.43986812005837,1.87387905491399e-09,"*"
"12","PPET","CVET",2.00336822175245,0.711141387518311,137,2.81711661972545,0.00556255815076581,"*"
"16","PPET","CVET",-2.37444913642889,0.711141387518311,137,-3.33892693928991,0.00108344771213677,"*"
"0","PPET","MBET",-2.51047243758042e-14,0.711141387518311,137,-3.53020156278807e-14,0.999999999999972,"SN"
"1","PPET","MBET",24.116501133104,0.711141387518311,137,33.9123858579853,1.6403247494905e-68,"*"
"2","PPET","MBET",42.0221325322347,0.711141387518311,137,59.091107998763,2.30647399646233e-99,"*"
"3","PPET","MBET",45.1390200875928,0.711141387518311,137,63.4740445147141,1.79828070220332e-103,"*"
"4","PPET","MBET",32.680271656585,0.711141387518311,137,45.9546754417293,4.00437330400298e-85,"*"
"6","PPET","MBET",0.781492776941078,0.711141387518312,137,1.09892742942198,0.273727175812897,"*"
"8","PPET","MBET",-5.96842950509413,0.711141387518311,137,-8.3927466602982,5.24720209517001e-14,"*"
"12","PPET","MBET",-7.0152857378913,0.711141387518311,137,-9.86482556214697,1.1307946555151e-17,"*"
"16","PPET","MBET",-6.07466180347351,0.711141387518311,137,-8.54212946974219,2.26198002654472e-14,"*"
"0","PPET","MRET",3.22462492910451e-15,0.711141387518311,137,4.53443574752072e-15,0.999999999999996,"SN"
"1","PPET","MRET",2.2201635499368,0.711141387518311,137,3.12197207039878,0.00219184890163213,"*"
"2","PPET","MRET",24.260878601976,0.711141387518311,137,34.1154080296744,7.89089550982887e-69,"*"
"3","PPET","MRET",46.3856038008697,0.711141387518311,137,65.2269782282574,4.84782936981924e-105,"*"
"4","PPET","MRET",36.9114187814838,0.711141387518311,137,51.9044727663714,5.62466283294788e-92,"*"
"6","PPET","MRET",4.5494473105196,0.711141387518311,137,6.39738790396651,2.322024786126e-09,"*"
"8","PPET","MRET",-1.71256642379521,0.711141387518311,137,-2.40819400171828,0.0173621861230422,"*"
"12","PPET","MRET",-2.36818780773997,0.711141387518311,137,-3.33012232068829,0.00111561655369592,"*"
"16","PPET","MRET",0.983777483465916,0.711141387518311,137,1.38337818714086,0.168799061568226,"*"
"0","PPET","QTET",1.20785627918236e-14,0.711141387518311,137,1.69847557796833e-14,0.999999999999986,"SN"
"1","PPET","QTET",57.3908578308468,0.711141387518311,137,80.7024578208353,2.1868800000118e-117,"*"
"2","PPET","QTET",78.0336874196526,0.711141387518311,137,109.730201039162,2.18426190522329e-135,"*"
"3","PPET","QTET",66.2490143774794,0.711141387518311,137,93.1587101246777,8.95218618179095e-126,"*"
"4","PPET","QTET",41.4447171229141,0.711141387518311,137,58.2791521493986,1.42855945974631e-98,"*"
"6","PPET","QTET",-1.59453123818537,0.711141387518311,137,-2.24221408874801,0.0265545943048326,"*"
"8","PPET","QTET",-6.99485995643619,0.711141387518311,137,-9.83610302987194,1.33668920133382e-17,"*"
"12","PPET","QTET",-9.99386410170683,0.711141387518311,137,-14.0532730580942,2.45345418856753e-28,"*"
"16","PPET","QTET",-10.2802041102241,0.711141387518311,137,-14.4559215518297,2.40518299497087e-29,"*"
