"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","GVT0","EXT0",-2.80416651489686e-15,1.4026559284023,103,-1.99918344771192e-15,0.999999999999998,"NS"
"2","GVT0","EXT0",3.68389776691506,1.4026559284023,103,2.62637307718881,0.00994608596180693,"*"
"4","GVT0","EXT0",16.2567125210783,1.4026559284023,103,11.5899503163229,2.21659452679193e-20,"*"
"6","GVT0","EXT0",21.6232103553706,1.4026559284023,103,15.4159048684168,1.65235915209391e-28,"*"
"8","GVT0","EXT0",24.1117315794627,1.4026559284023,103,17.1900543042849,4.97903717473197e-32,"*"
"12","GVT0","EXT0",7.58750892579475,1.4026559284023,103,5.40938712919949,4.12870500673636e-07,"*"
"16","GVT0","EXT0",7.52030602031264,1.4026559284023,103,5.36147594576433,5.08205375718777e-07,"*"
"20","GVT0","EXT0",-3.90325602610283,1.4026559284023,103,-2.78276086605848,0.00641261567000448,"*"
"24","GVT0","EXT0",-0.854783016369944,1.4026559284023,103,-0.609403203637824,0.543599142530082,"NS"
"0","GVT0","GBT0",-5.51354618024358e-15,1.4026559284023,103,-3.93079020207317e-15,0.999999999999997,"NS"
"2","GVT0","GBT0",3.28937482407001,1.4026559284023,103,2.34510456731666,0.0209386692963808,"*"
"4","GVT0","GBT0",10.6494409902186,1.4026559284023,103,7.59234019874634,1.47592510877691e-11,"*"
"6","GVT0","GBT0",19.9704202409912,1.4026559284023,103,14.2375758991292,4.46049357552382e-26,"*"
"8","GVT0","GBT0",26.5427855899235,1.4026559284023,103,18.9232334548054,2.65702541432536e-35,"*"
"12","GVT0","GBT0",12.500918683775,1.4026559284023,103,8.91232014255576,1.92548803429843e-14,"*"
"16","GVT0","GBT0",7.87232018817998,1.4026559284023,103,5.61243853804333,1.69458144664627e-07,"*"
"20","GVT0","GBT0",-2.24452240360919,1.4026559284023,103,-1.60019457242506,0.112618354094098,"*"
"24","GVT0","GBT0",0.957182407804515,1.4026559284023,103,0.682407130945363,0.496513394377721,"*"
"0","GVT0","PAT0",5.95957420907857e-14,1.4026559284023,103,4.24877839846787e-14,0.999999999999966,"NS"
"2","GVT0","PAT0",22.8321571021166,1.4026559284023,103,16.2778031588429,3.06302194714537e-30,"*"
"4","GVT0","PAT0",42.4135908766287,1.4026559284023,103,30.238057685993,4.94072613446388e-53,"*"
"6","GVT0","PAT0",44.0471691415984,1.4026559284023,103,31.4026898897227,1.46940853083004e-54,"*"
"8","GVT0","PAT0",38.1345809750552,1.4026559284023,103,27.1874094016004,8.42640714161683e-49,"*"
"12","GVT0","PAT0",16.3347885330262,1.4026559284023,103,11.6456132985033,1.67207936888855e-20,"*"
"16","GVT0","PAT0",10.8213711352169,1.4026559284023,103,7.71491490970494,8.03763233308268e-12,"*"
"20","GVT0","PAT0",-0.395488554504205,1.4026559284023,103,-0.281956926496356,0.778542280907879,"NS"
"24","GVT0","PAT0",2.62957055734404,1.4026559284023,103,1.87470819043931,0.0636660670223623,"*"
"0","GVT0","PQT0",-1.6979055050413e-14,1.4026559284023,103,-1.21049322977967e-14,0.99999999999999,"NS"
"2","GVT0","PQT0",65.4958262813307,1.4026559284023,103,46.6941499729974,3.97183889171247e-71,"*"
"4","GVT0","PQT0",70.8490110097462,1.4026559284023,103,50.5106131697224,1.69981110742201e-74,"*"
"6","GVT0","PQT0",67.1960357473129,1.4026559284023,103,47.906285773057,3.1811601528825e-72,"*"
"8","GVT0","PQT0",52.9545507784012,1.4026559284023,103,37.7530581136312,3.83522029956983e-62,"*"
"12","GVT0","PQT0",25.4926989721271,1.4026559284023,103,18.1745918267816,6.57368792768154e-34,"*"
"16","GVT0","PQT0",13.5804159356629,1.4026559284023,103,9.6819295884856,3.77302389319196e-16,"*"
"20","GVT0","PQT0",2.13644267406386,1.4026559284023,103,1.52314094340826,0.130787878612446,"*"
"24","GVT0","PQT0",4.70456065596524,1.4026559284023,103,3.35403755169238,0.0011154842063169,"*"
"0","GVT0","PVT0",-1.57491689509459e-14,1.4026559284023,103,-1.12281056473237e-14,0.999999999999991,"NS"
"2","GVT0","PVT0",25.7746501130436,1.4026559284023,103,18.3756041600326,2.75843442139868e-34,"*"
"4","GVT0","PVT0",34.5287154217942,1.4026559284023,103,24.6166680813337,6.04381055014448e-45,"*"
"6","GVT0","PVT0",30.8642840064052,1.4026559284023,103,22.0041732127147,1.01095672444393e-40,"*"
"8","GVT0","PVT0",21.4266983242518,1.4026559284023,103,15.2758049143656,3.18710077160409e-28,"*"
"12","GVT0","PVT0",-0.165428894814649,1.4026559284023,103,-0.117939753766329,0.90634508465788,"NS"
"16","GVT0","PVT0",-2.73982143615113,1.4026559284023,103,-1.95330970387866,0.0534958116220137,"*"
"20","GVT0","PVT0",-5.97293862014625,1.4026559284023,103,-4.25830633101146,4.55982900203366e-05,"*"
"24","GVT0","PVT0",0.28406107273468,1.4026559284023,103,0.202516573724706,0.839912391427888,"NS"
