"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","EXT0","GBT0",-1.47423070388719e-14,1.402655928402,103,-1.05102803477025e-14,0.999999999999992,"NS"
"2","EXT0","GBT0",-0.394522942845018,1.402655928402,103,-0.281268509872186,0.779068729276165,"NS"
"4","EXT0","GBT0",-5.60727153085969,1.402655928402,103,-3.99761011757735,0.000120489184698046,"*"
"6","EXT0","GBT0",-1.65279011437933,1.402655928402,103,-1.17832896928779,0.241380617531851,"*"
"8","EXT0","GBT0",2.43105401046087,1.402655928402,103,1.73317915052089,0.0860565125101713,"*"
"12","EXT0","GBT0",4.91340975798029,1.402655928402,103,3.50293301335701,0.000682122819939303,"*"
"16","EXT0","GBT0",0.352014167867339,1.402655928402,103,0.250962592279047,0.802342999341136,"NS"
"20","EXT0","GBT0",1.65873362249364,1.402655928402,103,1.18256629363367,0.239703733453546,"*"
"24","EXT0","GBT0",1.81196542417445,1.402655928402,103,1.29181033458346,0.199313970466798,"*"
"0","EXT0","GVT0",8.1944873684719e-16,1.402655928402,103,5.84212222152557e-16,1,"NS"
"2","EXT0","GVT0",-3.68389776691502,1.402655928402,103,-2.62637307718933,0.00994608596179267,"*"
"4","EXT0","GVT0",-16.2567125210783,1.402655928402,103,-11.5899503163253,2.21659452676468e-20,"*"
"6","EXT0","GVT0",-21.6232103553706,1.402655928402,103,-15.41590486842,1.65235915206898e-28,"*"
"8","EXT0","GVT0",-24.1117315794626,1.402655928402,103,-17.1900543042885,4.97903717465204e-32,"*"
"12","EXT0","GVT0",-7.58750892579475,1.402655928402,103,-5.40938712920064,4.12870500671588e-07,"*"
"16","EXT0","GVT0",-7.52030602031266,1.402655928402,103,-5.36147594576547,5.08205375716259e-07,"*"
"20","EXT0","GVT0",3.90325602610281,1.402655928402,103,2.78276086605905,0.0064126156699939,"*"
"24","EXT0","GVT0",0.854783016369946,1.402655928402,103,0.609403203637953,0.543599142529996,"NS"
"0","EXT0","PAT0",-1.28543495362934e-14,1.402655928402,103,-9.16429273637904e-15,0.999999999999993,"NS"
"2","EXT0","PAT0",19.1482593352014,1.402655928402,103,13.6514300816568,7.66774328377919e-25,"*"
"4","EXT0","PAT0",26.1568783555504,1.402655928402,103,18.6481073696741,8.56873358758142e-35,"*"
"6","EXT0","PAT0",22.4239587862278,1.402655928402,103,15.9867850213093,1.16533182161223e-29,"*"
"8","EXT0","PAT0",14.0228493955925,1.402655928402,103,9.99735509731764,7.49908529025465e-17,"*"
"12","EXT0","PAT0",8.74727960723139,1.402655928402,103,6.23622616930502,1.00159527244126e-08,"*"
"16","EXT0","PAT0",3.30106511490429,1.402655928402,103,2.35343896394113,0.0204991436856898,"*"
"20","EXT0","PAT0",3.50776747159867,1.402655928402,103,2.50080393956268,0.013967490017447,"*"
"24","EXT0","PAT0",3.48435357371398,1.402655928402,103,2.48411139407766,0.0145996663603469,"*"
"0","EXT0","PQT0",7.15740723418574e-15,1.402655928402,103,5.10275334760104e-15,0.999999999999996,"NS"
"2","EXT0","PQT0",61.8119285144157,1.402655928402,103,44.0677768958179,1.1647197307236e-68,"*"
"4","EXT0","PQT0",54.5922984886679,1.402655928402,103,38.9206628534077,2.04037797779313e-63,"*"
"6","EXT0","PQT0",45.5728253919424,1.402655928402,103,32.4903809046471,6.05817967962877e-56,"*"
"8","EXT0","PQT0",28.8428191989385,1.402655928402,103,20.5630038093506,3.00664722949752e-38,"*"
"12","EXT0","PQT0",17.9051900463324,1.402655928402,103,12.7652046975848,6.05539306138876e-23,"*"
"16","EXT0","PQT0",6.06010991535027,1.402655928402,103,4.32045364272217,3.59688590841264e-05,"*"
"20","EXT0","PQT0",6.03969870016669,1.402655928402,103,4.30590180946765,3.80304046316802e-05,"*"
"24","EXT0","PQT0",5.5593436723352,1.402655928402,103,3.96344075533105,0.000136461688002629,"*"
"0","EXT0","PVT0",1.39960994222718e-15,1.402655928402,103,9.97828415284785e-16,0.999999999999999,"NS"
"2","EXT0","PVT0",22.0907523461285,1.402655928402,103,15.7492310828471,3.49579087400467e-29,"*"
"4","EXT0","PVT0",18.2720029007159,1.402655928402,103,13.0267177650135,1.65465326080248e-23,"*"
"6","EXT0","PVT0",9.24107365103468,1.402655928402,103,6.58826834429933,1.92351701936645e-09,"*"
"8","EXT0","PVT0",-2.6850332552108,1.402655928402,103,-1.91424938991971,0.0583634816159797,"*"
"12","EXT0","PVT0",-7.75293782060938,1.402655928402,103,-5.52732688296698,2.46615331547398e-07,"*"
"16","EXT0","PVT0",-10.2601274564638,1.402655928402,103,-7.31478564964453,5.78970734171578e-11,"*"
"20","EXT0","PVT0",-2.06968259404342,1.402655928402,103,-1.47554546495329,0.143116422940624,"*"
"24","EXT0","PVT0",1.13884408910462,1.402655928402,103,0.811919777362697,0.418710114313472,"*"
