ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
1,0,GVT0,EXT0,-2.80416651489686e-15,1.4026559284023,103,-1.99918344771192e-15,0.999999999999998,NS
2,2,GVT0,EXT0,3.68389776691506,1.4026559284023,103,2.62637307718881,0.00994608596180693,*
3,4,GVT0,EXT0,16.2567125210783,1.4026559284023,103,11.5899503163229,2.21659452679193e-20,*
4,6,GVT0,EXT0,21.6232103553706,1.4026559284023,103,15.4159048684168,1.65235915209391e-28,*
5,8,GVT0,EXT0,24.1117315794627,1.4026559284023,103,17.1900543042849,4.97903717473197e-32,*
6,12,GVT0,EXT0,7.58750892579475,1.4026559284023,103,5.40938712919949,4.12870500673636e-07,*
7,16,GVT0,EXT0,7.52030602031264,1.4026559284023,103,5.36147594576433,5.08205375718777e-07,*
8,20,GVT0,EXT0,-3.90325602610283,1.4026559284023,103,-2.78276086605848,0.00641261567000448,*
9,24,GVT0,EXT0,-0.854783016369944,1.4026559284023,103,-0.609403203637824,0.543599142530082,NS
10,0,GVT0,GBT0,-5.51354618024358e-15,1.4026559284023,103,-3.93079020207317e-15,0.999999999999997,NS
11,2,GVT0,GBT0,3.28937482407001,1.4026559284023,103,2.34510456731666,0.0209386692963808,*
12,4,GVT0,GBT0,10.6494409902186,1.4026559284023,103,7.59234019874634,1.47592510877691e-11,*
13,6,GVT0,GBT0,19.9704202409912,1.4026559284023,103,14.2375758991292,4.46049357552382e-26,*
14,8,GVT0,GBT0,26.5427855899235,1.4026559284023,103,18.9232334548054,2.65702541432536e-35,*
15,12,GVT0,GBT0,12.500918683775,1.4026559284023,103,8.91232014255576,1.92548803429843e-14,*
16,16,GVT0,GBT0,7.87232018817998,1.4026559284023,103,5.61243853804333,1.69458144664627e-07,*
17,20,GVT0,GBT0,-2.24452240360919,1.4026559284023,103,-1.60019457242506,0.112618354094098,*
18,24,GVT0,GBT0,0.957182407804515,1.4026559284023,103,0.682407130945363,0.496513394377721,*
19,0,GVT0,PAT0,5.95957420907857e-14,1.4026559284023,103,4.24877839846787e-14,0.999999999999966,NS
20,2,GVT0,PAT0,22.8321571021166,1.4026559284023,103,16.2778031588429,3.06302194714537e-30,*
21,4,GVT0,PAT0,42.4135908766287,1.4026559284023,103,30.238057685993,4.94072613446388e-53,*
22,6,GVT0,PAT0,44.0471691415984,1.4026559284023,103,31.4026898897227,1.46940853083004e-54,*
