"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","PQT0","EXT0",6.65222146316781e-15,1.40265592841884,103,4.74258963184693e-15,0.999999999999996,"NS"
"2","PQT0","EXT0",-61.8119285144156,1.40265592841884,103,-44.0677768952888,1.16471973209199e-68,"*"
"4","PQT0","EXT0",-54.5922984886678,1.40265592841884,103,-38.9206628529405,2.04037798015698e-63,"*"
"6","PQT0","EXT0",-45.5728253919423,1.40265592841884,103,-32.490380904257,6.05817968646039e-56,"*"
"8","PQT0","EXT0",-28.8428191989386,1.40265592841884,103,-20.5630038091038,3.00664723249361e-38,"*"
"12","PQT0","EXT0",-17.9051900463324,1.40265592841884,103,-12.7652046974316,6.05539306600377e-23,"*"
"16","PQT0","EXT0",-6.06010991535028,1.40265592841884,103,-4.32045364267031,3.59688590912773e-05,"*"
"20","PQT0","EXT0",-6.03969870016669,1.40265592841884,103,-4.30590180941595,3.80304046392018e-05,"*"
"24","PQT0","EXT0",-5.5593436723352,1.40265592841884,103,-3.96344075528347,0.000136461688026218,"*"
"0","PQT0","GBT0",-7.50210193564007e-15,1.40265592841884,103,-5.34849764909696e-15,0.999999999999996,"NS"
"2","PQT0","GBT0",-62.2064514572606,1.40265592841884,103,-44.3490454051576,6.24786299320639e-69,"*"
"4","PQT0","GBT0",-60.1995700195275,1.40265592841884,103,-42.9182729704699,1.54191375113739e-67,"*"
"6","PQT0","GBT0",-47.2256155063217,1.40265592841884,103,-33.6687098735307,2.11160915552363e-57,"*"
"8","PQT0","GBT0",-26.4117651884777,1.40265592841884,103,-18.8298246586037,3.9498702830341e-35,"*"
"12","PQT0","GBT0",-12.9917802883521,1.40265592841884,103,-9.26227168411662,3.22955303266815e-15,"*"
"16","PQT0","GBT0",-5.70809574748293,1.40265592841884,103,-4.06949105039427,9.25253033510298e-05,"*"
"20","PQT0","GBT0",-4.38096507767305,1.40265592841884,103,-3.12333551579649,0.00232212641966459,"*"
"24","PQT0","GBT0",-3.74737824816074,1.40265592841884,103,-2.67163042071552,0.00877561714504534,"*"
"0","PQT0","GVT0",9.70235547582537e-15,1.40265592841884,103,6.91713147839647e-15,0.999999999999994,"NS"
"2","PQT0","GVT0",-65.4958262813306,1.40265592841884,103,-46.6941499724466,3.97183889632189e-71,"*"
"4","PQT0","GVT0",-70.8490110097461,1.40265592841884,103,-50.5106131691266,1.69981110940766e-74,"*"
"6","PQT0","GVT0",-67.1960357473129,1.40265592841884,103,-47.906285772492,3.18116015658255e-72,"*"
"8","PQT0","GVT0",-52.9545507784012,1.40265592841884,103,-37.753058113186,3.8352203039178e-62,"*"
"12","PQT0","GVT0",-25.4926989721272,1.40265592841884,103,-18.1745918265673,6.57368793378642e-34,"*"
"16","PQT0","GVT0",-13.5804159356629,1.40265592841884,103,-9.68192958837143,3.77302389539779e-16,"*"
"20","PQT0","GVT0",-2.13644267406386,1.40265592841884,103,-1.5231409433903,0.130787878616936,"*"
"24","PQT0","GVT0",-4.70456065596523,1.40265592841884,103,-3.35403755165282,0.00111548420646055,"*"
"0","PQT0","PAT0",-2.48106694030506e-14,1.40265592841884,103,-1.76883502934456e-14,0.999999999999986,"NS"
"2","PQT0","PAT0",-42.6636691792143,1.40265592841884,103,-30.4163468137959,2.86449536439991e-53,"*"
"4","PQT0","PAT0",-28.4354201331175,1.40265592841884,103,-20.2725554834903,9.76199656061706e-38,"*"
"6","PQT0","PAT0",-23.1488666057146,1.40265592841884,103,-16.5035958831396,1.09419752183638e-30,"*"
"8","PQT0","PAT0",-14.819969803346,1.40265592841884,103,-10.5656487119061,4.08729863703193e-18,"*"
"12","PQT0","PAT0",-9.15791043910096,1.40265592841884,103,-6.52897852820137,2.54584310399079e-09,"*"
"16","PQT0","PAT0",-2.75904480044601,1.40265592841884,103,-1.96701467875745,0.0518714793249239,"*"
"20","PQT0","PAT0",-2.531931228568,1.40265592841884,103,-1.80509786988328,0.0739809974994625,"*"
"24","PQT0","PAT0",-2.0749900986212,1.40265592841884,103,-1.47932936123562,0.14210430583275,"*"
"0","PQT0","PVT0",5.65501697603742e-15,1.40265592841884,103,4.03164943124157e-15,0.999999999999997,"NS"
"2","PQT0","PVT0",-39.7211761682871,1.40265592841884,103,-28.3185458126308,2.06715891549843e-50,"*"
"4","PQT0","PVT0",-36.3202955879519,1.40265592841884,103,-25.8939450880833,6.76675050183497e-47,"*"
"6","PQT0","PVT0",-36.3317517409077,1.40265592841884,103,-25.9021125600368,6.57859431154662e-47,"*"
"8","PQT0","PVT0",-31.5278524541493,1.40265592841884,103,-22.4772531990005,1.64306482429664e-41,"*"
"12","PQT0","PVT0",-25.6581278669418,1.40265592841884,103,-18.2925315803322,3.94691366313273e-34,"*"
"16","PQT0","PVT0",-16.320237371814,1.40265592841884,103,-11.635239292227,1.762250507e-20,"*"
"20","PQT0","PVT0",-8.1093812942101,1.40265592841884,103,-5.78144727435153,7.97987500986528e-08,"*"
"24","PQT0","PVT0",-4.42049958323056,1.40265592841884,103,-3.15152097793051,0.00212723874695824,"*"
