"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","CPEV","AGEV",-1.19469740486155e-15,0.641070750629204,137,-1.86359680844737e-15,0.999999999999998,"NS"
"1","CPEV","AGEV",-15.9993089672891,0.641070750629204,137,-24.9571657287217,8.13538134821747e-53,"*"
"2","CPEV","AGEV",-52.0838967031904,0.641070750629204,137,-81.2451615552114,8.89520418626085e-118,"*"
"3","CPEV","AGEV",-63.4948711135655,0.641070750629204,137,-99.04502904125,2.28796782986704e-129,"*"
"4","CPEV","AGEV",-35.676500552965,0.641070750629204,137,-55.65142461725,6.15843630258077e-96,"*"
"6","CPEV","AGEV",-12.1639447032314,0.641070750629204,137,-18.9744184885875,3.67168461021402e-40,"*"
"8","CPEV","AGEV",-2.66501953581204,0.641070750629205,137,-4.15713793398989,5.64886523027078e-05,"*"
"12","CPEV","AGEV",-1.23719404027057,0.641070750629204,137,-1.92988689478701,0.0556875115621208,"*"
"16","CPEV","AGEV",-0.193531684907293,0.641070750629204,137,-0.301888184287527,0.763195093054929,"NS"
"0","CPEV","CMEV",-1.19574300650547e-16,0.641070750629204,137,-1.86522783223514e-16,1,"NS"
"1","CPEV","CMEV",-12.5394111273571,0.641070750629204,137,-19.5601048948963,1.73896963145071e-41,"*"
"2","CPEV","CMEV",-41.806637859053,0.641070750629204,137,-65.2137659034048,4.97997429694133e-105,"*"
"3","CPEV","CMEV",-40.589834205394,0.641070750629205,137,-63.3156857734587,2.50390967795358e-103,"*"
"4","CPEV","CMEV",-22.2545927546905,0.641070750629204,137,-34.7147217882704,9.2820588977894e-70,"*"
"6","CPEV","CMEV",1.52540878815026,0.641070750629204,137,2.37947026385635,0.0187159104960241,"*"
"8","CPEV","CMEV",4.87802209496625,0.641070750629205,137,7.60917900275206,4.00457898518718e-12,"*"
"12","CPEV","CMEV",6.25897520835026,0.641070750629205,137,9.76331427101787,2.04166915389229e-17,"*"
"16","CPEV","CMEV",3.99933719784752,0.641070750629204,137,6.23852701737243,5.14488323095397e-09,"*"
"0","CPEV","CVEV",-8.11341677524477e-15,0.641070750629204,137,-1.26560395514559e-14,0.99999999999999,"NS"
"1","CPEV","CVEV",31.2230739716391,0.641070750629205,137,48.7045680074999,2.20172402768223e-88,"*"
"2","CPEV","CVEV",21.8686145660901,0.641070750629204,137,34.112638183268,7.96988473174533e-69,"*"
"3","CPEV","CVEV",6.78243123926242,0.641070750629205,137,10.5798482189455,1.72302478455082e-19,"*"
