"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","GBSB","EXSB",8.87835666260906e-15,1.51216304178666,103,5.87129589684922e-15,0.999999999999995,"NS"
"2","GBSB","EXSB",-2.4008439025595,1.51216304178666,103,-1.58768852049369,0.11542197004219,"*"
"4","GBSB","EXSB",-22.799904669335,1.51216304178666,103,-15.0776761759739,8.10257092064424e-28,"*"
"6","GBSB","EXSB",-38.104810826005,1.51216304178666,103,-25.198877219604,7.64114062315867e-46,"*"
"8","GBSB","EXSB",-34.2108338430976,1.51216304178666,103,-22.6237732954223,9.40803583694388e-42,"*"
"12","GBSB","EXSB",-24.1447548173174,1.51216304178666,103,-15.9670314312071,1.27645561992358e-29,"*"
"16","GBSB","EXSB",-10.6827849883781,1.51216304178666,103,-7.06457220099499,1.96052300207156e-10,"*"
"20","GBSB","EXSB",-12.5487362560609,1.51216304178666,103,-8.29853389435722,4.3246764463096e-13,"*"
"24","GBSB","EXSB",-5.54412634935683,1.51216304178666,103,-3.66635488115507,0.000391149017491088,"*"
"0","GBSB","GVSB",1.79300872373686e-15,1.51216304178666,103,1.18572447162732e-15,0.999999999999999,"NS"
"2","GBSB","GVSB",-3.63395604923076,1.51216304178666,103,-2.40315094921057,0.0180431718182729,"*"
"4","GBSB","GVSB",-21.2246928762035,1.51216304178666,103,-14.0359817623409,1.18133313222868e-25,"*"
"6","GBSB","GVSB",-30.5451078166803,1.51216304178666,103,-20.1996127220451,1.31426166558496e-37,"*"
"8","GBSB","GVSB",-32.2894171812374,1.51216304178666,103,-21.3531320955223,1.28506381482079e-39,"*"
"12","GBSB","GVSB",-17.6261243078322,1.51216304178666,103,-11.6562327082181,1.584563695475e-20,"*"
"16","GBSB","GVSB",-1.76976576860363,1.51216304178666,103,-1.17035380425156,0.244559409634683,"*"
"20","GBSB","GVSB",-8.27436846573538,1.51216304178666,103,-5.47187587388658,3.14438782652101e-07,"*"
"24","GBSB","GVSB",2.58762315765529,1.51216304178666,103,1.71120645469416,0.0900529479550914,"*"
"0","GBSB","PASB",-1.87933085632077e-14,1.51216304178666,103,-1.24280967355232e-14,0.99999999999999,"NS"
"2","GBSB","PASB",12.4069647193947,1.51216304178666,103,8.20477976021393,6.93519700248907e-13,"*"
"4","GBSB","PASB",22.3450457965664,1.51216304178666,103,14.7768760240067,3.37101112979694e-27,"*"
"6","GBSB","PASB",14.7712594121993,1.51216304178666,103,9.76829812924584,2.42431699139034e-16,"*"
"8","GBSB","PASB",12.468679176682,1.51216304178666,103,8.24559179938028,5.64709923786986e-13,"*"
"12","GBSB","PASB",3.02179151323348,1.51216304178666,103,1.9983238776046,0.0483171336339725,"*"
"16","GBSB","PASB",7.4157256071082,1.51216304178666,103,4.90405161492792,3.51682485100152e-06,"*"
"20","GBSB","PASB",0.295544810786545,1.51216304178666,103,0.195445069492871,0.845429575840481,"NS"
"24","GBSB","PASB",6.93163812772997,1.51216304178666,103,4.58392245821592,1.28611614931433e-05,"*"
"0","GBSB","PQSB",1.17435867616895e-15,1.51216304178666,103,7.76608502996749e-16,0.999999999999999,"NS"
"2","GBSB","PQSB",40.5871310593549,1.51216304178666,103,26.8404463922092,2.69025881887392e-48,"*"
"4","GBSB","PQSB",44.5792416978064,1.51216304178666,103,29.4804465298496,5.15677264520928e-52,"*"
"6","GBSB","PQSB",26.6504148568675,1.51216304178666,103,17.6240353192201,7.28041819774529e-33,"*"
"8","GBSB","PQSB",18.4167059173647,1.51216304178666,103,12.1790477669689,1.13436597661043e-21,"*"
"12","GBSB","PQSB",6.49373909374532,1.51216304178666,103,4.29433792144053,3.97493322362698e-05,"*"
"16","GBSB","PQSB",4.4575931683948,1.51216304178666,103,2.94782576032809,0.00395929470290063,"*"
"20","GBSB","PQSB",-1.34852320109892,1.51216304178666,103,-0.891784261243154,0.374587175137281,"*"
"24","GBSB","PQSB",3.27389831356025,1.51216304178666,103,2.16504320175161,0.0326933259520736,"*"
"0","GBSB","PVSB",-6.31377110304418e-15,1.51216304178666,103,-4.17532430602476e-15,0.999999999999997,"NS"
"2","GBSB","PVSB",12.2485377179427,1.51216304178666,103,8.10001129472832,1.17423158407534e-12,"*"
"4","GBSB","PVSB",3.18947824355099,1.51216304178666,103,2.10921584208442,0.0373500544229834,"*"
"6","GBSB","PVSB",-17.6898568780669,1.51216304178666,103,-11.6983793342587,1.28020827022219e-20,"*"
"8","GBSB","PVSB",-25.4004016825289,1.51216304178666,103,-16.7973961673588,2.89451208254248e-31,"*"
"12","GBSB","PVSB",-28.5749184419512,1.51216304178666,103,-18.8967179148812,2.97320923909919e-35,"*"
"16","GBSB","PVSB",-18.8721992509476,1.51216304178666,103,-12.4802674906335,2.50704552995129e-22,"*"
"20","GBSB","PVSB",-17.9345426686464,1.51216304178666,103,-11.8601911123659,5.65121894584915e-21,"*"
"24","GBSB","PVSB",-12.9713360499888,1.51216304178666,103,-8.57800097710549,1.05270245115842e-13,"*"
