"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","PQSB","EXSB",8.95576102072616e-15,1.51216304178669,103,5.92248373571182e-15,0.999999999999995,"NS"
"2","PQSB","EXSB",-42.9879749619144,1.51216304178669,103,-28.4281349127024,1.45214960543358e-50,"*"
"4","PQSB","EXSB",-67.3791463671415,1.51216304178669,103,-44.5581227058228,3.94154412867519e-69,"*"
"6","PQSB","EXSB",-64.7552256828725,1.51216304178669,103,-42.8229125388234,1.91571804069656e-67,"*"
"8","PQSB","EXSB",-52.6275397604623,1.51216304178669,103,-34.8028210623905,9.14685202621831e-59,"*"
"12","PQSB","EXSB",-30.6384939110627,1.51216304178669,103,-20.2613693526473,1.02170420555252e-37,"*"
"16","PQSB","EXSB",-15.1403781567729,1.51216304178669,103,-10.0123979613229,6.94290506614009e-17,"*"
"20","PQSB","EXSB",-11.200213054962,1.51216304178669,103,-7.40674963311394,3.68668603428561e-11,"*"
"24","PQSB","EXSB",-8.81802466291709,1.51216304178669,103,-5.83139808290659,6.37492375195941e-08,"*"
"0","PQSB","GBSB",-1.43463839978051e-14,1.51216304178669,103,-9.48732616878017e-15,0.999999999999992,"NS"
"2","PQSB","GBSB",-40.5871310593549,1.51216304178669,103,-26.8404463922088,2.69025881887813e-48,"*"
"4","PQSB","GBSB",-44.5792416978064,1.51216304178669,103,-29.4804465298491,5.15677264521757e-52,"*"
"6","PQSB","GBSB",-26.6504148568675,1.51216304178669,103,-17.6240353192198,7.28041819775494e-33,"*"
"8","PQSB","GBSB",-18.4167059173647,1.51216304178669,103,-12.1790477669687,1.13436597661151e-21,"*"
"12","PQSB","GBSB",-6.49373909374531,1.51216304178669,103,-4.29433792144045,3.9749332236282e-05,"*"
"16","PQSB","GBSB",-4.45759316839479,1.51216304178669,103,-2.94782576032804,0.00395929470290127,"*"
"20","PQSB","GBSB",1.34852320109891,1.51216304178669,103,0.891784261243135,0.374587175137292,"*"
"24","PQSB","GBSB",-3.27389831356025,1.51216304178669,103,-2.16504320175158,0.0326933259520764,"*"
"0","PQSB","GVSB",2.23440933847199e-14,1.51216304178669,103,1.47762461899078e-14,0.999999999999988,"NS"
"2","PQSB","GVSB",-44.2210871085857,1.51216304178669,103,-29.2435973414193,1.08410184757648e-51,"*"
"4","PQSB","GVSB",-65.8039345740099,1.51216304178669,103,-43.5164282921898,3.99006378264556e-68,"*"
"6","PQSB","GVSB",-57.1955226735478,1.51216304178669,103,-37.8236480412646,3.20477224743083e-62,"*"
"8","PQSB","GVSB",-50.706123098602,1.51216304178669,103,-33.5321798624906,3.09973533798261e-57,"*"
"12","PQSB","GVSB",-24.1198634015775,1.51216304178669,103,-15.9505706296583,1.3771595390574e-29,"*"
"16","PQSB","GVSB",-6.22735893699842,1.51216304178669,103,-4.11817956457957,7.72409508094388e-05,"*"
"20","PQSB","GVSB",-6.92584526463646,1.51216304178669,103,-4.58009161264335,1.30582864462875e-05,"*"
"24","PQSB","GVSB",-0.686275155904951,1.51216304178669,103,-0.453836747057438,0.650901150530179,"NS"
"0","PQSB","PASB",-7.40640942821623e-14,1.51216304178669,103,-4.89789078528545e-14,0.999999999999961,"NS"
"2","PQSB","PASB",-28.1801663399602,1.51216304178669,103,-18.635666631995,9.03667397921966e-35,"*"
"4","PQSB","PASB",-22.23419590124,1.51216304178669,103,-14.7035705058426,4.77918009076404e-27,"*"
"6","PQSB","PASB",-11.8791554446681,1.51216304178669,103,-7.85573718997416,3.98726585808685e-12,"*"
"8","PQSB","PASB",-5.94802674068273,1.51216304178669,103,-3.93345596758857,0.000152127792488145,"*"
"12","PQSB","PASB",-3.47194758051177,1.51216304178669,103,-2.29601404383585,0.0237005268927827,"*"
"16","PQSB","PASB",2.95813243871348,1.51216304178669,103,1.95622585459985,0.0531466214257853,"*"
"20","PQSB","PASB",1.64406801188539,1.51216304178669,103,1.08722933073596,0.279473175049466,"*"
"24","PQSB","PASB",3.65773981416967,1.51216304178669,103,2.41887925646423,0.0173225223122676,"*"
"0","PQSB","PVSB",8.20026796305074e-15,1.51216304178669,103,5.42287288899864e-15,0.999999999999996,"NS"
"2","PQSB","PVSB",-28.3385933414122,1.51216304178669,103,-18.7404350974806,5.7783749019477e-35,"*"
"4","PQSB","PVSB",-41.3897634542554,1.51216304178669,103,-27.3712306877647,4.576295784025e-49,"*"
"6","PQSB","PVSB",-44.3402717349344,1.51216304178669,103,-29.3224146534784,8.46171462690668e-52,"*"
"8","PQSB","PVSB",-43.8171075998936,1.51216304178669,103,-28.9764439343272,2.52074056654235e-51,"*"
"12","PQSB","PVSB",-35.0686575356966,1.51216304178669,103,-23.1910558363214,1.1111202968482e-42,"*"
"16","PQSB","PVSB",-23.3297924193424,1.51216304178669,103,-15.4280932509614,1.56075239615596e-28,"*"
"20","PQSB","PVSB",-16.5860194675475,1.51216304178669,103,-10.9684068511226,5.22459664196386e-19,"*"
"24","PQSB","PVSB",-16.245234363549,1.51216304178669,103,-10.7430441788569,1.65058169396228e-18,"*"
