"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","PVSB","EXSB",-1.82448375937569e-14,1.51216304178686,103,-1.20653904966476e-14,0.99999999999999,"NS"
"2","PVSB","EXSB",-14.6493816205022,1.51216304178686,103,-9.68769981522073,3.66316727871706e-16,"*"
"4","PVSB","EXSB",-25.989382912886,1.51216304178686,103,-17.1868920180561,5.04972578900894e-32,"*"
"6","PVSB","EXSB",-20.4149539479381,1.51216304178686,103,-13.5004978853435,1.60463077470235e-24,"*"
"8","PVSB","EXSB",-8.81043216056863,1.51216304178686,103,-5.82637712806266,6.52070954505633e-08,"*"
"12","PVSB","EXSB",4.43016362463391,1.51216304178686,103,2.92968648367372,0.00417867695912011,"*"
"16","PVSB","EXSB",8.18941426256952,1.51216304178686,103,5.41569528963784,4.0170248831134e-07,"*"
"20","PVSB","EXSB",5.38580641258548,1.51216304178686,103,3.56165721800825,0.000559650163999142,"*"
"24","PVSB","EXSB",7.42720970063198,1.51216304178686,103,4.91164609594978,3.40826208771887e-06,"*"
"0","PVSB","GBSB",-1.66191282155327e-14,1.51216304178686,103,-1.0990301810243e-14,0.999999999999991,"NS"
"2","PVSB","GBSB",-12.2485377179427,1.51216304178686,103,-8.10001129472726,1.17423158408157e-12,"*"
"4","PVSB","GBSB",-3.189478243551,1.51216304178686,103,-2.10921584208414,0.0373500544230077,"*"
"6","PVSB","GBSB",17.6898568780669,1.51216304178686,103,11.6983793342572,1.28020827023207e-20,"*"
"8","PVSB","GBSB",25.4004016825289,1.51216304178686,103,16.7973961673566,2.89451208257137e-31,"*"
"12","PVSB","GBSB",28.5749184419513,1.51216304178686,103,18.8967179148787,2.97320923913054e-35,"*"
"16","PVSB","GBSB",18.8721992509476,1.51216304178686,103,12.4802674906319,2.507045529972e-22,"*"
"20","PVSB","GBSB",17.9345426686464,1.51216304178686,103,11.8601911123644,5.65121894589395e-21,"*"
"24","PVSB","GBSB",12.9713360499888,1.51216304178686,103,8.57800097710436,1.0527024511645e-13,"*"
"0","PVSB","GVSB",-2.25820043835849e-14,1.51216304178686,103,-1.49335777687707e-14,0.999999999999988,"NS"
"2","PVSB","GVSB",-15.8824937671735,1.51216304178686,103,-10.5031622439375,5.62658400298883e-18,"*"
"4","PVSB","GVSB",-24.4141711197545,1.51216304178686,103,-16.1451976044232,5.62338968278588e-30,"*"
"6","PVSB","GVSB",-12.8552509386134,1.51216304178686,103,-8.50123338778525,1.55303884921297e-13,"*"
"8","PVSB","GVSB",-6.88901549870844,1.51216304178686,103,-4.55573592816286,1.43816948048409e-05,"*"
"12","PVSB","GVSB",10.948794134119,1.51216304178686,103,7.24048520666216,8.32762751099918e-11,"*"
"16","PVSB","GVSB",17.102433482344,1.51216304178686,103,11.3099136863805,9.18073023292339e-20,"*"
"20","PVSB","GVSB",9.66017420291102,1.51216304178686,103,6.38831523847851,4.93151691326645e-09,"*"
"24","PVSB","GVSB",15.5589592076441,1.51216304178686,103,10.2892074317983,1.68197974700663e-17,"*"
"0","PVSB","PASB",1.66787490783492e-13,1.51216304178686,103,1.10297293462751e-13,0.999999999999912,"NS"
"2","PVSB","PASB",0.158427001451974,1.51216304178686,103,0.104768465485552,0.916763281168297,"NS"
"4","PVSB","PASB",19.1555675530154,1.51216304178686,103,12.6676601819207,9.8404373210921e-23,"*"
"6","PVSB","PASB",32.4611162902662,1.51216304178686,103,21.4666774635017,8.21872811507952e-40,"*"
"8","PVSB","PASB",37.869080859211,1.51216304178686,103,25.0429879667358,1.32485145619544e-45,"*"
"12","PVSB","PASB",31.5967099551848,1.51216304178686,103,20.8950417924831,7.92114500405643e-39,"*"
"16","PVSB","PASB",26.2879248580558,1.51216304178686,103,17.3843191055592,2.09938193741577e-32,"*"
"20","PVSB","PASB",18.2300874794329,1.51216304178686,103,12.0556361818572,2.10996542982536e-21,"*"
"24","PVSB","PASB",19.9029741777187,1.51216304178686,103,13.1619234353197,8.48255313337695e-24,"*"
"0","PVSB","PQSB",-1.12611205960363e-14,1.51216304178686,103,-7.44702805507634e-15,0.999999999999994,"NS"
"2","PVSB","PQSB",28.3385933414122,1.51216304178686,103,18.7404350974784,5.77837490200049e-35,"*"
"4","PVSB","PQSB",41.3897634542554,1.51216304178686,103,27.3712306877616,4.5762957840726e-49,"*"
"6","PVSB","PQSB",44.3402717349344,1.51216304178686,103,29.322414653475,8.46171462699661e-52,"*"
"8","PVSB","PQSB",43.8171075998936,1.51216304178686,103,28.9764439343239,2.52074056656903e-51,"*"
"12","PVSB","PQSB",35.0686575356966,1.51216304178686,103,23.1910558363187,1.1111202968593e-42,"*"
"16","PVSB","PQSB",23.3297924193424,1.51216304178686,103,15.4280932509596,1.56075239616899e-28,"*"
"20","PVSB","PQSB",16.5860194675475,1.51216304178686,103,10.9684068511213,5.22459664199795e-19,"*"
"24","PVSB","PQSB",16.245234363549,1.51216304178686,103,10.7430441788557,1.65058169397269e-18,"*"
