"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","AGT0","CMT0",1.06132079555621e-14,0.863701121760454,137,1.22880562363165e-14,0.99999999999999,"NS"
"1","AGT0","CMT0",7.26275809369559,0.863701121760454,137,8.40887884791923,4.79240067793831e-14,"*"
"2","AGT0","CMT0",22.5167530372863,0.863701121760454,137,26.0700750178385,5.79393391067884e-55,"*"
"3","AGT0","CMT0",38.0213979151014,0.863701121760454,137,44.0214756669572,9.96761129769646e-83,"*"
"4","AGT0","CMT0",29.9961330270182,0.863701121760454,137,34.7297604128128,8.80005621876217e-70,"*"
"6","AGT0","CMT0",15.7494502381496,0.863701121760454,137,18.2348382343744,1.83721083245956e-38,"*"
"8","AGT0","CMT0",11.2735598349328,0.863701121760454,137,13.0526168727838,8.29684289125948e-26,"*"
"12","AGT0","CMT0",8.90597023702525,0.863701121760454,137,10.3114028830627,8.32125981739127e-19,"*"
"16","AGT0","CMT0",4.47888639695081,0.863701121760454,137,5.18569014686659,7.56548338835179e-07,"*"
"0","AGT0","CPT0",7.93375623323006e-15,0.863701121760454,137,9.18576580873132e-15,0.999999999999993,"NS"
"1","AGT0","CPT0",28.211257992499,0.863701121760454,137,32.663217960163,1.59914122634436e-66,"*"
"2","AGT0","CPT0",63.3828720273801,0.863701121760454,137,73.3851912779606,7.37627352334797e-112,"*"
"3","AGT0","CPT0",65.0365303671326,0.863701121760454,137,75.299810002065,2.3563534365043e-113,"*"
"4","AGT0","CPT0",40.7814211192502,0.863701121760454,137,47.2170523943824,1.21684812010875e-86,"*"
"6","AGT0","CPT0",11.7946154984457,0.863701121760454,137,13.6558992471899,2.45814100931067e-27,"*"
"8","AGT0","CPT0",5.12929817915441,0.863701121760454,137,5.93874206010006,2.24402689966591e-08,"*"
"12","AGT0","CPT0",-0.365169284206826,0.863701121760454,137,-0.422795889696789,0.673107066993116,"NS"
"16","AGT0","CPT0",-0.155120355150901,0.863701121760454,137,-0.179599575874956,0.857732299705219,"NS"
"0","AGT0","CVT0",-1.75144439018704e-15,0.863701121760454,137,-2.02783618784369e-15,0.999999999999998,"NS"
"1","AGT0","CVT0",69.285394054788,0.863701121760454,137,80.2191780341397,4.89603024567399e-117,"*"
"2","AGT0","CVT0",83.7294157074861,0.863701121760454,137,96.9425807122065,4.15145138955084e-128,"*"
"3","AGT0","CVT0",72.1528016055671,0.863701121760454,137,83.5390852086662,2.11382683888795e-119,"*"
"4","AGT0","CVT0",44.5884471735377,0.863701121760454,137,51.624857314825,1.13754100650036e-91,"*"
"6","AGT0","CVT0",13.3947128379317,0.863701121760454,137,15.5085046209384,5.94823484842353e-32,"*"
"8","AGT0","CVT0",7.09306603158742,0.863701121760454,137,8.2124080343092,1.44057662547885e-13,"*"
"12","AGT0","CVT0",4.00482004083385,0.863701121760454,137,4.63681236475756,8.16366486145192e-06,"*"
"16","AGT0","CVT0",-0.338208984742703,0.863701121760454,137,-0.391581041429404,0.695976196613803,"NS"
"0","AGT0","MBT0",-9.82285280085058e-15,0.863701121760454,137,-1.13729767779263e-14,0.999999999999991,"NS"
"1","AGT0","MBT0",30.3270824670913,0.863701121760454,137,35.1129362959221,2.27559623789679e-70,"*"
"2","AGT0","MBT0",42.5429012344979,0.863701121760454,137,49.2565080241926,5.10805257574499e-89,"*"
"3","AGT0","MBT0",43.9699815596221,0.863701121760454,137,50.9087929282754,7.0167869561159e-91,"*"
"4","AGT0","MBT0",28.013897775865,0.863701121760454,137,32.4347127380884,3.75060187299269e-66,"*"
"6","AGT0","MBT0",-1.28592959372118,0.863701121760454,137,-1.48885946923412,0.138822748963138,"*"
"8","AGT0","MBT0",-7.69825554544286,0.863701121760454,137,-8.91310124705148,2.7508850797274e-15,"*"
"12","AGT0","MBT0",-2.62527009928947,0.863701121760454,137,-3.03955851526332,0.00283872406901012,"*"
"16","AGT0","MBT0",-7.7492310718388,0.863701121760454,137,-8.97212111528094,1.96334553489455e-15,"*"
"0","AGT0","MRT0",1.30040869494413e-14,0.863701121760454,137,1.50562348731648e-14,0.999999999999988,"NS"
"1","AGT0","MRT0",10.8947312003764,0.863701121760454,137,12.6140060790589,1.08522436286587e-24,"*"
"2","AGT0","MRT0",50.1521666075376,0.863701121760454,137,58.06657574476,2.31163813467521e-98,"*"
"3","AGT0","MRT0",61.8987004917206,0.863701121760454,137,71.6668057181106,1.74615351476396e-110,"*"
"4","AGT0","MRT0",38.0034549206297,0.863701121760454,137,44.0007011258345,1.05884944161554e-82,"*"
"6","AGT0","MRT0",7.45848798994889,0.863701121760454,137,8.63549647214362,1.33402931164181e-14,"*"
"8","AGT0","MRT0",0.827247283817492,0.863701121760454,137,0.957793457685154,0.339854101819948,"*"
"12","AGT0","MRT0",0.103356762013517,0.863701121760454,137,0.119667277730112,0.904922028510673,"NS"
"16","AGT0","MRT0",-1.73273564433344,0.863701121760454,137,-2.00617505370569,0.046806326539278,"*"
"0","AGT0","PPT0",5.77537697803854e-15,0.863701121760454,137,6.68677721092544e-15,0.999999999999995,"NS"
"1","AGT0","PPT0",-2.14811490563243,0.863701121760454,137,-2.48710445258424,0.0140794778464805,"*"
"2","AGT0","PPT0",-4.83502433512062,0.863701121760454,137,-5.59802947258601,1.14025086822499e-07,"*"
"3","AGT0","PPT0",0.765451910217666,0.863701121760454,137,0.886246284660914,0.37703784512173,"*"
"4","AGT0","PPT0",2.57895550605823,0.863701121760454,137,2.98593511237039,0.00334984719355115,"*"
"6","AGT0","PPT0",2.50549206188186,0.863701121760454,137,2.90087855481188,0.00433669873761733,"*"
"8","AGT0","PPT0",2.62694889070352,0.863701121760454,137,3.04150223325992,0.00282162606271827,"*"
"12","AGT0","PPT0",-2.65772942669497,0.863701121760454,137,-3.07714018163808,0.00252451459037545,"*"
"16","AGT0","PPT0",-3.74122068959209,0.863701121760454,137,-4.33161494796543,2.84133584985381e-05,"*"
"0","AGT0","QTT0",1.0506311514008e-14,0.863701121760454,137,1.21642906895771e-14,0.99999999999999,"NS"
"1","AGT0","QTT0",59.2934188437875,0.863701121760454,137,68.6503899901527,5.39173937968697e-108,"*"
"2","AGT0","QTT0",68.5861458552634,0.863701121760454,137,79.4095829301071,1.90877144906697e-116,"*"
"3","AGT0","QTT0",61.6516421383677,0.863701121760454,137,71.3807595996925,2.97764990127424e-110,"*"
"4","AGT0","QTT0",32.2585383879948,0.863701121760454,137,37.3491912598692,1.06830042022969e-73,"*"
"6","AGT0","QTT0",0.156788727220328,0.863701121760454,137,0.181531230271822,0.856218925758721,"NS"
"8","AGT0","QTT0",-7.09018508165729,0.863701121760455,137,-8.20907244766059,1.46764614299647e-13,"*"
"12","AGT0","QTT0",-9.60445627348093,0.863701121760454,137,-11.120115548657,7.176709225923e-21,"*"
"16","AGT0","QTT0",-15.4598041404109,0.863701121760454,137,-17.8994836881764,1.10761397293475e-37,"*"
