ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
1,0,QTT0,AGT0,-5.47868708896742e-15,0.863701121728907,137,-6.34326730756179e-15,0.999999999999995,NS
2,1,QTT0,AGT0,-59.2934188437875,0.863701121728907,137,-68.6503899926602,5.39173935346354e-108,*
3,2,QTT0,AGT0,-68.5861458552633,0.863701121728907,137,-79.4095829330076,1.90877143971716e-116,*
4,3,QTT0,AGT0,-61.6516421383676,0.863701121728907,137,-71.3807596022996,2.97764988676172e-110,*
5,4,QTT0,AGT0,-32.2585383879948,0.863701121728907,137,-37.3491912612334,1.06830041535862e-73,*
6,6,QTT0,AGT0,-0.156788727220347,0.863701121728907,137,-0.181531230278475,0.85621892575351,NS
7,8,QTT0,AGT0,7.09018508165728,0.863701121728907,137,8.20907244796043,1.46764614054063e-13,*
8,12,QTT0,AGT0,9.60445627348092,0.863701121728907,137,11.1201155490632,7.1767092087527e-21,*
9,16,QTT0,AGT0,15.4598041404109,0.863701121728907,137,17.8994836888301,1.10761396904054e-37,*
10,0,QTT0,CMT0,-1.84873611186296e-14,0.863701121728907,137,-2.14048131390899e-14,0.999999999999983,NS
11,1,QTT0,CMT0,-52.030660750092,0.863701121728907,137,-60.2415111444339,1.81117281370245e-100,*
12,2,QTT0,CMT0,-46.069392817977,0.863701121728907,137,-53.3395079142169,1.59737274271037e-93,*
13,3,QTT0,CMT0,-23.6302442232662,0.863701121728907,137,-27.3592839337346,2.24199434645298e-57,*
14,4,QTT0,CMT0,-2.26240536097652,0.863701121728907,137,-2.61943084715204,0.00980032187848007,*
15,6,QTT0,CMT0,15.5926615109293,0.863701121728907,137,18.053307004762,4.85021069572408e-38,*
16,8,QTT0,CMT0,18.3637449165901,0.863701121728906,137,21.2616893212211,3.15345537540139e-45,*
17,12,QTT0,CMT0,18.5104265105062,0.863701121728907,137,21.4315184325025,1.36164754463004e-45,*
18,16,QTT0,CMT0,19.9386905373617,0.863701121728907,137,23.0851738358862,4.6155318802544e-49,*
19,0,QTT0,CPT0,2.94685955197406e-15,0.863701121728907,137,3.41189733096005e-15,0.999999999999997,NS
20,1,QTT0,CPT0,-31.0821608512885,0.863701121728907,137,-35.9871720313042,1.08633713098748e-71,*
21,2,QTT0,CPT0,-5.20327382788328,0.863701121728907,137,-6.02439165236658,1.47903895455922e-08,*
22,3,QTT0,CPT0,3.38488822876492,0.863701121728907,137,3.91905040251568,0.000139800315775573,*
23,4,QTT0,CPT0,8.52288273125547,0.863701121728907,137,9.86786113487367,1.11097461209095e-17,*
24,6,QTT0,CPT0,11.6378267712253,0.863701121728906,137,13.4743680174102,7.07028075392392e-27,*
25,8,QTT0,CPT0,12.2194832608117,0.863701121728907,137,14.1478145082774,1.42047983493038e-28,*
26,12,QTT0,CPT0,9.23928698927412,0.863701121728907,137,10.697319659351,8.64038629872632e-20,*
27,16,QTT0,CPT0,15.30468378526,0.863701121728907,137,17.7198841129486,2.91542075242494e-37,*
28,0,QTT0,CVT0,-1.25826039153218e-14,0.863701121728907,137,-1.45682384782998e-14,0.999999999999988,NS
29,1,QTT0,CVT0,9.99197521100051,0.863701121728906,137,11.5687880444096,5.1002083616083e-22,*
30,2,QTT0,CVT0,15.1432698522228,0.863701121728907,137,17.5329977827398,8.01444451215471e-37,*
31,3,QTT0,CVT0,10.5011594671995,0.863701121728906,137,12.1583256094179,1.58169881766299e-23,*
32,4,QTT0,CVT0,12.329908785543,0.863701121728907,137,14.2756660554772,6.7915089680287e-29,*
