"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","MRT0","AGT0",-2.06865818418738e-14,0.863701121728287,137,-2.39510883122155e-14,0.999999999999981,"NS"
"1","MRT0","AGT0",-10.8947312003764,0.863701121728287,137,-12.6140060795287,1.08522435987233e-24,"*"
"2","MRT0","AGT0",-50.1521666075376,0.863701121728287,137,-58.0665757469226,2.31163812333768e-98,"*"
"3","MRT0","AGT0",-61.8987004917207,0.863701121728287,137,-71.6668057207798,1.74615350608403e-110,"*"
"4","MRT0","AGT0",-38.0034549206297,0.863701121728287,137,-44.0007011274731,1.05884943656754e-82,"*"
"6","MRT0","AGT0",-7.45848798994886,0.863701121728287,137,-8.6354964724652,1.33402930921201e-14,"*"
"8","MRT0","AGT0",-0.827247283817505,0.863701121728287,137,-0.957793457720842,0.339854101802014,"*"
"12","MRT0","AGT0",-0.10335676201352,0.863701121728287,137,-0.119667277734571,0.904922028507146,"NS"
"16","MRT0","AGT0",1.73273564433345,0.863701121728287,137,2.00617505378042,0.0468063265312063,"*"
"0","MRT0","CMT0",-3.04330916787823e-15,0.863701121728287,137,-3.52356746022107e-15,0.999999999999997,"NS"
"1","MRT0","CMT0",-3.63197310668074,0.863701121728287,137,-4.20512723129626,4.68500337877611e-05,"*"
"2","MRT0","CMT0",-27.6354135702513,0.863701121728287,137,-31.9965007281132,1.94864378431371e-65,"*"
"3","MRT0","CMT0",-23.8773025766192,0.863701121728287,137,-27.6453300521831,6.69914590054561e-58,"*"
"4","MRT0","CMT0",-8.0073218936114,0.863701121728287,137,-9.27094071336685,3.53200810363306e-16,"*"
"6","MRT0","CMT0",8.29096224820076,0.863701121728287,137,9.59934176258837,5.29133274004376e-17,"*"
"8","MRT0","CMT0",10.4463125511154,0.863701121728287,137,12.0948234155492,2.2987395007553e-23,"*"
"12","MRT0","CMT0",8.80261347501174,0.863701121728287,137,10.1917356057122,1.67673255501038e-18,"*"
"16","MRT0","CMT0",6.21162204128427,0.863701121728287,137,7.19186520084016,3.77840245189611e-11,"*"
"0","MRT0","CPT0",-9.91797297799635e-15,0.863701121728287,137,-1.14831076728837e-14,0.999999999999991,"NS"
