"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","CPT0","AGT0",-2.81168352846947e-14,0.863701121729766,137,-3.2553894602318e-14,0.999999999999974,"NS"
"1","CPT0","AGT0",-28.211257992499,0.863701121729766,137,-32.6632179613236,1.59914121943959e-66,"*"
"2","CPT0","AGT0",-63.38287202738,0.863701121729766,137,-73.385191280568,7.3762734883277e-112,"*"
"3","CPT0","AGT0",-65.0365303671326,0.863701121729766,137,-75.2998100047404,2.35635342530323e-113,"*"
"4","CPT0","AGT0",-40.7814211192503,0.863701121729766,137,-47.2170523960601,1.21684811452584e-86,"*"
"6","CPT0","AGT0",-11.7946154984457,0.863701121729766,137,-13.6558992476751,2.45814100237669e-27,"*"
"8","CPT0","AGT0",-5.12929817915442,0.863701121729766,137,-5.93874206031108,2.24402689736994e-08,"*"
"12","CPT0","AGT0",0.365169284206806,0.863701121729767,137,0.422795889711788,0.673107066982198,"NS"
"16","CPT0","AGT0",0.155120355150872,0.863701121729766,137,0.179599575881303,0.857732299700245,"NS"
"0","CPT0","CMT0",-1.49770755815298e-14,0.863701121729766,137,-1.73405767397114e-14,0.999999999999986,"NS"
"1","CPT0","CMT0",-20.9484998988034,0.863701121729766,137,-24.2543391131055,1.98852349310641e-51,"*"
"2","CPT0","CMT0",-40.8661189900937,0.863701121729766,137,-47.3151162618032,9.30840223242476e-87,"*"
"3","CPT0","CMT0",-27.0151324520312,0.863701121729766,137,-31.2783343362192,3.01248418451288e-64,"*"
"4","CPT0","CMT0",-10.785288092232,0.863701121729766,137,-12.4872919820133,2.2844632326908e-24,"*"
"6","CPT0","CMT0",3.95483473970396,0.863701121729766,137,4.57893898734722,1.03863558847313e-05,"*"
"8","CPT0","CMT0",6.14426165577845,0.863701121729766,137,7.11387481293657,5.7145848878104e-11,"*"
"12","CPT0","CMT0",9.27113952123207,0.863701121729766,137,10.7341987731409,6.95625014018118e-20,"*"
"16","CPT0","CMT0",4.63400675210169,0.863701121729766,137,5.36528972293216,3.3531529863024e-07,"*"
"0","CPT0","CVT0",-1.60938419877242e-14,0.863701121729766,137,-1.86335777305609e-14,0.999999999999985,"NS"
"1","CPT0","CVT0",41.074136062289,0.863701121729766,137,47.5559600756663,4.83055710739113e-87,"*"
"2","CPT0","CVT0",20.3465436801061,0.863701121729767,137,23.5573894350829,5.0135456427265e-50,"*"
"3","CPT0","CVT0",7.11627123843458,0.863701121729767,137,8.23927520689397,1.23987172478732e-13,"*"
"4","CPT0","CVT0",3.80702605428748,0.863701121729766,137,4.40780492059916,2.09223175225415e-05,"*"
"6","CPT0","CVT0",1.60009733948602,0.863701121729767,137,1.85260537381432,0.0660907713780694,"*"
"8","CPT0","CVT0",1.96376785243298,0.863701121729767,137,2.27366597428989,0.0245410931952878,"*"
"12","CPT0","CVT0",4.36998932504067,0.863701121729766,137,5.05960825463411,1.32594881317454e-06,"*"
"16","CPT0","CVT0",-0.183088629591795,0.863701121729766,137,-0.211981465561972,0.832436541795319,"NS"
"0","CPT0","MBT0",7.44884798330864e-14,0.863701121729766,137,8.62433519640516e-14,0.999999999999931,"NS"
"1","CPT0","MBT0",2.11582447459214,0.863701121729766,137,2.44971833584597,0.0155586466590675,"*"
"2","CPT0","MBT0",-20.8399707928822,0.863701121729766,137,-24.1286832546254,3.54303132412907e-51,"*"
"3","CPT0","MBT0",-21.0665488075105,0.863701121729766,137,-24.3910170746562,1.06317480711963e-51,"*"
"4","CPT0","MBT0",-12.7675233433853,0.863701121729766,137,-14.7823396568193,3.69754119655958e-30,"*"
"6","CPT0","MBT0",-13.0805450921668,0.863701121729766,137,-15.1447587169621,4.67724196269638e-31,"*"
"8","CPT0","MBT0",-12.8275537245973,0.863701121729766,137,-14.8518433076793,2.48481609599954e-30,"*"
"12","CPT0","MBT0",-2.26010081508263,0.863701121729767,137,-2.61676262565949,0.00987350072628577,"*"
"16","CPT0","MBT0",-7.59411071668788,0.863701121729766,137,-8.79252153971837,5.47002795678698e-15,"*"
"0","CPT0","MRT0",-1.43308893264857e-14,0.863701121729766,137,-1.65924171752662e-14,0.999999999999987,"NS"
"1","CPT0","MRT0",-17.3165267921227,0.863701121729766,137,-20.0492118818165,1.40782563001527e-42,"*"
"2","CPT0","MRT0",-13.2307054198425,0.863701121729766,137,-15.3186155337449,1.74263514018276e-31,"*"
"3","CPT0","MRT0",-3.13782987541193,0.863701121729767,137,-3.63300428408346,0.000395047469107999,"*"
"4","CPT0","MRT0",-2.77796619862061,0.863701121729767,137,-3.21635126866233,0.00162003181990504,"*"
"6","CPT0","MRT0",-4.33612750849681,0.863701121729767,137,-5.0204027752247,1.57596379605572e-06,"*"
"8","CPT0","MRT0",-4.30205089533693,0.863701121729766,137,-4.98094860259189,1.87358788639893e-06,"*"
"12","CPT0","MRT0",0.46852604622034,0.863701121729767,137,0.542463167446171,0.588380808984595,"NS"
"16","CPT0","MRT0",-1.57761528918257,0.863701121729766,137,-1.82657547789567,0.0699405222954903,"*"
"0","CPT0","PPT0",-2.05250561359094e-14,0.863701121729766,137,-2.37640725703853e-14,0.999999999999981,"NS"
"1","CPT0","PPT0",-30.3593728981315,0.863701121729766,137,-35.1503224139962,1.99553440936202e-70,"*"
"2","CPT0","PPT0",-68.2178963625007,0.863701121729766,137,-78.9832207533529,3.92891295150973e-116,"*"
"3","CPT0","PPT0",-64.2710784569149,0.863701121729766,137,-74.413563720048,1.14808077792661e-112,"*"
"4","CPT0","PPT0",-38.202465613192,0.863701121729766,137,-44.2311172835836,5.4245700945783e-83,"*"
"6","CPT0","PPT0",-9.28912343656383,0.863701121729766,137,-10.7550206927602,6.15465351835736e-20,"*"
"8","CPT0","PPT0",-2.5023492884509,0.863701121729766,137,-2.89723982694308,0.00438433495953334,"*"
"12","CPT0","PPT0",-2.29256014248816,0.863701121729766,137,-2.65434429203561,0.00888680853783469,"*"
"16","CPT0","PPT0",-3.5861003344412,0.863701121729766,137,-4.15201537223801,5.76230936316221e-05,"*"
"0","CPT0","QTT0",-1.94105064771282e-14,0.863701121729766,137,-2.24736381472494e-14,0.999999999999982,"NS"
"1","CPT0","QTT0",31.0821608512885,0.863701121729766,137,35.9871720312683,1.08633713112161e-71,"*"
"2","CPT0","QTT0",5.20327382788328,0.863701121729766,137,6.02439165236059,1.47903895460255e-08,"*"
"3","CPT0","QTT0",-3.38488822876492,0.863701121729766,137,-3.91905040251179,0.000139800315777604,"*"
"4","CPT0","QTT0",-8.52288273125547,0.863701121729766,137,-9.86786113486385,1.11097461215452e-17,"*"
"6","CPT0","QTT0",-11.6378267712253,0.863701121729766,137,-13.4743680173968,7.07028075447632e-27,"*"
"8","CPT0","QTT0",-12.2194832608117,0.863701121729766,137,-14.1478145082633,1.42047983504588e-28,"*"
"12","CPT0","QTT0",-9.23928698927412,0.863701121729766,137,-10.6973196593403,8.64038629926701e-20,"*"
"16","CPT0","QTT0",-15.30468378526,0.863701121729766,137,-17.719884112931,2.91542075270261e-37,"*"
