"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","MBSB","AGSB",2.83267801176299e-14,0.789200614334767,137,3.58930031263434e-14,0.999999999999971,"NS"
"1","MBSB","AGSB",-16.3476624832735,0.789200614334767,137,-20.7142039506054,4.84491579819397e-44,"*"
"2","MBSB","AGSB",-30.9399797317393,0.789200614334767,137,-39.204201276274,2.45303917459197e-76,"*"
"3","MBSB","AGSB",-41.9205068139695,0.789200614334767,137,-53.1176814266739,2.75427574467457e-93,"*"
"4","MBSB","AGSB",-30.3920143424141,0.789200614334767,137,-38.5098716224798,2.31781482696167e-75,"*"
"6","MBSB","AGSB",1.28450483646161,0.789200614334767,137,1.62760242849576,0.105906915843644,"*"
"8","MBSB","AGSB",7.50100611525595,0.789200614334767,137,9.50456193141549,9.16362639765165e-17,"*"
"12","MBSB","AGSB",10.357937973606,0.789200614334767,137,13.1245944129642,5.44595084005538e-26,"*"
"16","MBSB","AGSB",10.2522718953373,0.789200614334767,137,12.9907044028078,1.19201391145914e-25,"*"
"0","MBSB","CMSB",9.46211921943349e-15,0.789200614334767,137,1.1989498040887e-14,0.99999999999999,"NS"
"1","MBSB","CMSB",-15.134347191652,0.789200614334767,137,-19.1768061463169,1.27358925251055e-40,"*"
"2","MBSB","CMSB",-30.6888771717748,0.789200614334767,137,-38.8860279811655,6.83690461635539e-76,"*"
"3","MBSB","CMSB",-42.0424780587595,0.789200614334767,137,-53.2722317939374,1.88394706265636e-93,"*"
"4","MBSB","CMSB",-24.1789171924102,0.789200614334767,137,-30.6372255079795,3.61493911130546e-63,"*"
"6","MBSB","CMSB",2.72464567045128,0.789200614334767,137,3.45241199887805,0.000739379020136795,"*"
"8","MBSB","CMSB",8.82788961843104,0.789200614334767,137,11.1858625780116,4.87205207511843e-21,"*"
"12","MBSB","CMSB",16.8835053983688,0.789200614334767,137,21.393173157373,1.64542053137637e-45,"*"
"16","MBSB","CMSB",17.1385342810821,0.789200614334767,137,21.716321515447,3.35699985213561e-46,"*"
"0","MBSB","CPSB",1.73533334327349e-14,0.789200614334767,137,2.19884945824103e-14,0.999999999999982,"NS"
"1","MBSB","CPSB",-0.885029460593308,0.789200614334767,137,-1.12142520484391,0.264068687021316,"*"
"2","MBSB","CPSB",18.6286736116613,0.789200614334768,137,23.6044844280358,4.02381317576209e-50,"*"
"3","MBSB","CPSB",23.9476498411548,0.789200614334767,137,30.3441855038858,1.1402855443566e-62,"*"
"4","MBSB","CPSB",24.6556456746006,0.789200614334767,137,31.2412905245688,3.47395912657566e-64,"*"
"6","MBSB","CPSB",16.0412872223837,0.789200614334767,137,20.3259943429026,3.44001663237834e-43,"*"
"8","MBSB","CPSB",10.63753063988,0.789200614334767,137,13.4788676626242,6.88734830732417e-27,"*"
"12","MBSB","CPSB",8.01493066497647,0.789200614334767,137,10.1557582690586,2.06947909148785e-18,"*"
"16","MBSB","CPSB",5.67211571999567,0.789200614334767,137,7.18716587008338,3.87398490773165e-11,"*"
"0","MBSB","CVSB",1.02997587910454e-14,0.789200614334767,137,1.30508752831209e-14,0.99999999999999,"NS"
"1","MBSB","CVSB",30.1265315956835,0.789200614334767,137,38.1734771216287,6.96489372531152e-75,"*"
