"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","AGSB","CMSB",1.56114441249429e-14,0.789200614360522,137,1.97813380284715e-14,0.999999999999984,"NS"
"1","AGSB","CMSB",1.2133152916215,0.789200614360522,137,1.53739780423844,0.126502320722528,"*"
"2","AGSB","CMSB",0.251102559964573,0.789200614360522,137,0.318173295098152,0.750837981854207,"NS"
"3","AGSB","CMSB",-0.121971244790057,0.789200614360522,137,-0.154550367258505,0.877403251812661,"NS"
"4","AGSB","CMSB",6.2130971500039,0.789200614360522,137,7.87264611424343,9.47422239954186e-13,"*"
"6","AGSB","CMSB",1.44014083398966,0.789200614360522,137,1.82480957032273,0.0702083004979146,"*"
"8","AGSB","CMSB",1.32688350317509,0.789200614360522,137,1.68130064654124,0.0949828660036063,"*"
"12","AGSB","CMSB",6.52556742476287,0.789200614360522,137,8.26857874413901,1.05252689308309e-13,"*"
"16","AGSB","CMSB",6.88626238574486,0.789200614360522,137,8.72561711235451,8.00163643514479e-15,"*"
"0","AGSB","CPSB",2.55961541272999e-15,0.789200614360522,137,3.24330134335237e-15,0.999999999999997,"NS"
"1","AGSB","CPSB",15.4626330226802,0.789200614360522,137,19.5927787451222,1.46876010607206e-41,"*"
"2","AGSB","CPSB",49.5686533434006,0.789200614360522,137,62.8086857022601,7.26362069755011e-103,"*"
"3","AGSB","CPSB",65.8681566551242,0.789200614360522,137,83.4618669278359,2.39352902825817e-119,"*"
"4","AGSB","CPSB",55.0476600170147,0.789200614360522,137,69.7511621447724,6.47753636318007e-109,"*"
"6","AGSB","CPSB",14.7567823859221,0.789200614360522,137,18.6983919137966,1.56895565524156e-39,"*"
"8","AGSB","CPSB",3.13652452462405,0.789200614360522,137,3.97430573107895,0.000113660490124878,"*"
"12","AGSB","CPSB",-2.34300730862951,0.789200614360522,137,-2.96883614380865,0.00352985214719071,"*"
"16","AGSB","CPSB",-4.58015617534157,0.789200614360522,137,-5.80353853253499,4.30475688139508e-08,"*"
"0","AGSB","CVSB",-8.41395049310252e-16,0.789200614360522,137,-1.06613582655662e-15,0.999999999999999,"NS"
"1","AGSB","CVSB",46.4741940789571,0.789200614360522,137,58.8876810703124,3.63424755222697e-99,"*"
"2","AGSB","CVSB",73.0290267035839,0.789200614360522,137,92.5354407671847,2.21376394726241e-125,"*"
"3","AGSB","CVSB",78.1437322246422,0.789200614360522,137,99.0163094183104,2.37940767986232e-129,"*"
"4","AGSB","CVSB",59.0029999024862,0.789200614360522,137,74.7629928675302,6.13601713386472e-113,"*"
"6","AGSB","CVSB",12.1896089758108,0.789200614360522,137,15.4455137945981,8.4931055021584e-32,"*"
"8","AGSB","CVSB",4.06236537351208,0.789200614360522,137,5.14744324775235,8.97736137026688e-07,"*"
"12","AGSB","CVSB",-1.30794820958982,0.789200614360523,137,-1.65730764242959,0.0997455572897403,"*"
"16","AGSB","CVSB",-3.27595150815887,0.789200614360522,137,-4.15097435119627,5.7856289749913e-05,"*"
"0","AGSB","MBSB",1.78136946123689e-14,0.789200614360522,137,2.25718205082785e-14,0.999999999999982,"NS"
"1","AGSB","MBSB",16.3476624832732,0.789200614360522,137,20.714203949929,4.84491581465979e-44,"*"
"2","AGSB","MBSB",30.9399797317392,0.789200614360522,137,39.2042012749945,2.45303918466836e-76,"*"
"3","AGSB","MBSB",41.9205068139694,0.789200614360522,137,53.1176814249404,2.75427575642273e-93,"*"
"4","AGSB","MBSB",30.3920143424142,0.789200614360522,137,38.5098716212232,2.31781483645362e-75,"*"
"6","AGSB","MBSB",-1.2845048364616,0.789200614360522,137,-1.62760242844263,0.105906915854932,"*"
"8","AGSB","MBSB",-7.50100611525602,0.789200614360522,137,-9.50456193110541,9.16362641410081e-17,"*"
"12","AGSB","MBSB",-10.357937973606,0.789200614360522,137,-13.1245944125359,5.44595085369339e-26,"*"
"16","AGSB","MBSB",-10.2522718953373,0.789200614360522,137,-12.9907044023839,1.19201391441724e-25,"*"
"0","AGSB","MRSB",1.80432694959535e-14,0.789200614360522,137,2.286271597821e-14,0.999999999999982,"NS"
"1","AGSB","MRSB",-1.19808871988941,0.789200614360522,137,-1.51810413992164,0.131292427414995,"*"
"2","AGSB","MRSB",7.19204148865202,0.789200614360522,137,9.11307132531774,8.75538776540438e-16,"*"
"3","AGSB","MRSB",40.3466681788763,0.789200614360522,137,51.1234627098822,4.05700741706127e-91,"*"
"4","AGSB","MRSB",39.1004976822413,0.789200614360522,137,49.544433912946,2.39758837291239e-89,"*"
"6","AGSB","MRSB",8.32774326386047,0.789200614360522,137,10.5521246592139,2.02766408691671e-19,"*"
"8","AGSB","MRSB",-1.29303495373678,0.789200614360522,137,-1.63841098221205,0.103630627499492,"*"
"12","AGSB","MRSB",-4.53527938569374,0.789200614360523,137,-5.74667493051638,5.64757662779484e-08,"*"
"16","AGSB","MRSB",-4.19188947577648,0.789200614360522,137,-5.3115638780554,4.28471358625018e-07,"*"
"0","AGSB","PPSB",1.3505472623482e-14,0.789200614360522,137,1.71128511277519e-14,0.999999999999986,"NS"
"1","AGSB","PPSB",-3.63259263209108,0.789200614360522,137,-4.60287608244516,9.40400548139001e-06,"*"
"2","AGSB","PPSB",-11.5489869072903,0.789200614360522,137,-14.6337784045547,8.66012055392132e-30,"*"
"3","AGSB","PPSB",-4.71027599035625,0.789200614360522,137,-5.96841399340891,1.94296286395614e-08,"*"
"4","AGSB","PPSB",-11.3601529303273,0.789200614360522,137,-14.3945059388129,3.42463042597963e-29,"*"
"6","AGSB","PPSB",-4.84649681041477,0.789200614360522,137,-6.14102006793522,8.34140034795175e-09,"*"
"8","AGSB","PPSB",-0.453369115127586,0.789200614360522,137,-0.574466247083379,0.566594416308592,"NS"
"12","AGSB","PPSB",-2.88566482522973,0.789200614360523,137,-3.65644016580999,0.00036357923917309,"*"
"16","AGSB","PPSB",-5.68438244304042,0.789200614360522,137,-7.2027090952614,3.56665251367796e-11,"*"
"0","AGSB","QTSB",-3.70137944082109e-15,0.789200614360522,137,-4.69003618784593e-15,0.999999999999996,"NS"
"1","AGSB","QTSB",54.3637170208934,0.789200614360523,137,68.8845345932016,3.42615501452008e-108,"*"
"2","AGSB","QTSB",69.8595803070369,0.789200614360522,137,88.5194195694375,8.74842760432301e-123,"*"
"3","AGSB","QTSB",70.585969343572,0.789200614360522,137,89.4398307086554,2.17201820152899e-123,"*"
"4","AGSB","QTSB",48.9615162835131,0.789200614360522,137,62.0393793321942,3.71267228566459e-102,"*"
"6","AGSB","QTSB",3.67908307504694,0.789200614360522,137,4.66178435254773,7.35352610736845e-06,"*"
"8","AGSB","QTSB",-7.70987724505594,0.789200614360522,137,-9.76922357226386,1.97269135559359e-17,"*"
"12","AGSB","QTSB",-12.5731609747224,0.789200614360523,137,-15.9315144285718,5.49939368937408e-33,"*"
"16","AGSB","QTSB",-12.8467768986465,0.789200614360522,137,-16.2782145184417,7.92531406990893e-34,"*"
