"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","CVSB","AGSB",1.70352967209539e-14,0.789200614392536,137,2.15855086910522e-14,0.999999999999983,"NS"
"1","CVSB","AGSB",-46.474194078957,0.789200614392536,137,-58.8876810679236,3.63424757166204e-99,"*"
"2","CVSB","AGSB",-73.0290267035838,0.789200614392536,137,-92.5354407634309,2.21376395937332e-125,"*"
"3","CVSB","AGSB",-78.1437322246422,0.789200614392536,137,-99.0163094142938,2.37940769290465e-129,"*"
"4","CVSB","AGSB",-59.0029999024862,0.789200614392536,137,-74.7629928644974,6.13601716715531e-113,"*"
"6","CVSB","AGSB",-12.1896089758108,0.789200614392536,137,-15.4455137939716,8.49310553226392e-32,"*"
"8","CVSB","AGSB",-4.06236537351208,0.789200614392536,137,-5.14744324754355,8.97736137863389e-07,"*"
"12","CVSB","AGSB",1.30794820958983,0.789200614392536,137,1.65730764236238,0.099745557303347,"*"
"16","CVSB","AGSB",3.27595150815888,0.789200614392536,137,4.15097435102791,5.78562897876999e-05,"*"
"0","CVSB","CMSB",2.80754797270208e-14,0.789200614392536,137,3.55745791564431e-14,0.999999999999972,"NS"
"1","CVSB","CMSB",-45.2608787873355,0.789200614392536,137,-57.3502832637476,1.18431195681298e-97,"*"
"2","CVSB","CMSB",-72.7779241436193,0.789200614392536,137,-92.2172674683457,3.52247363687304e-125,"*"
"3","CVSB","CMSB",-78.2657034694322,0.789200614392536,137,-99.1708597815461,1.92726080051905e-129,"*"
"4","CVSB","CMSB",-52.7899027524823,0.789200614392536,137,-66.8903467505733,1.70835846607579e-106,"*"
"6","CVSB","CMSB",-10.7494681418211,0.789200614392536,137,-13.6207042237229,3.01639567763389e-27,"*"
"8","CVSB","CMSB",-2.735481870337,0.789200614392536,137,-3.46614260107053,0.000705537155148221,"*"
"12","CVSB","CMSB",7.8335156343527,0.789200614392536,137,9.92588638616598,7.92210339540012e-18,"*"
"16","CVSB","CMSB",10.1622138939038,0.789200614392536,137,12.8765914630285,2.32571577180137e-25,"*"
"0","CVSB","CPSB",1.10564605214655e-14,0.789200614392536,137,1.40096957856222e-14,0.999999999999989,"NS"
"1","CVSB","CPSB",-31.0115610562768,0.789200614392536,137,-39.2949023235962,1.83382956892557e-76,"*"
"2","CVSB","CPSB",-23.4603733601832,0.789200614392536,137,-29.7267550637187,1.31832771501427e-61,"*"
"3","CVSB","CPSB",-12.2755755695179,0.789200614392536,137,-15.5544424898435,4.58876796072473e-32,"*"
"4","CVSB","CPSB",-3.9553398854714,0.789200614392536,137,-5.0118307225545,1.63644124538925e-06,"*"
"6","CVSB","CPSB",2.56717341011133,0.789200614392536,137,3.25287811906651,0.0014386458629239,"*"
"8","CVSB","CPSB",-0.925840848888028,0.789200614392536,137,-1.17313751662582,0.242776292936487,"*"
"12","CVSB","CPSB",-1.03505909903968,0.789200614392536,137,-1.31152850132585,0.191872971019803,"*"
"16","CVSB","CPSB",-1.30420466718271,0.789200614392536,137,-1.65256418127168,0.100709577927631,"*"
"0","CVSB","MBSB",6.45558496620455e-14,0.789200614392536,137,8.1799036245981e-14,0.999999999999935,"NS"
"1","CVSB","MBSB",-30.1265315956835,0.789200614392535,137,-38.1734771188344,6.96489378919942e-75,"*"
"2","CVSB","MBSB",-42.0890469718445,0.789200614392536,137,-53.3312394900267,1.63008163434484e-93,"*"
"3","CVSB","MBSB",-36.2232254106727,0.789200614392536,137,-45.8986279915082,4.68541226084009e-85,"*"
"4","CVSB","MBSB",-28.6109855600721,0.789200614392536,137,-36.2531212448365,4.35726791059836e-72,"*"
"6","CVSB","MBSB",-13.4741138122723,0.789200614392536,137,-17.0731162223482,9.82472631746019e-36,"*"
"8","CVSB","MBSB",-11.563371488768,0.789200614392536,137,-14.6520051782633,7.80063852695768e-30,"*"
"12","CVSB","MBSB",-9.04998976401616,0.789200614392536,137,-11.4672867696411,9.27733525837835e-22,"*"
"16","CVSB","MBSB",-6.97632038717843,0.789200614392536,137,-8.83973005082903,4.18058308289815e-15,"*"
"0","CVSB","MRSB",1.36351992903858e-14,0.789200614392536,137,1.72772284280101e-14,0.999999999999986,"NS"
"1","CVSB","MRSB",-47.6722827988465,0.789200614392536,137,-60.4057852077837,1.26406573037738e-100,"*"
"2","CVSB","MRSB",-65.8369852149318,0.789200614392536,137,-83.4223694384829,2.55072003913728e-119,"*"
"3","CVSB","MRSB",-37.7970640457659,0.789200614392536,137,-47.8928467064854,1.93934742304292e-87,"*"
"4","CVSB","MRSB",-19.9025022202449,0.789200614392536,137,-25.2185589535612,2.51465000748903e-53,"*"
"6","CVSB","MRSB",-3.86186571195031,0.789200614392536,137,-4.8933891351857,2.74202218225092e-06,"*"
"8","CVSB","MRSB",-5.35540032724885,0.789200614392536,137,-6.78585422968913,3.18640717630156e-10,"*"
"12","CVSB","MRSB",-3.22733117610391,0.789200614392536,137,-4.0893672879209,7.33860017030573e-05,"*"
"16","CVSB","MRSB",-0.915937967617622,0.789200614392536,137,-1.16058952681206,0.247827249206257,"*"
"0","CVSB","PPSB",2.05230240694651e-16,0.789200614392536,137,2.60048252563286e-16,1,"NS"
"1","CVSB","PPSB",-50.1067867110481,0.789200614392536,137,-63.4905571501821,1.7373459005203e-103,"*"
"2","CVSB","PPSB",-84.5780136108741,0.789200614392536,137,-107.169219167392,5.34965548175132e-134,"*"
"3","CVSB","PPSB",-82.8540082149984,0.789200614392536,137,-104.984723407461,8.68985226666405e-133,"*"
"4","CVSB","PPSB",-70.3631528328134,0.789200614392536,137,-89.1574988027264,3.32523739759462e-123,"*"
"6","CVSB","PPSB",-17.0361057862255,0.789200614392536,137,-21.5865338616577,6.34640581758328e-46,"*"
"8","CVSB","PPSB",-4.51573448863967,0.789200614392536,137,-5.72190949460363,6.35350530620539e-08,"*"
"12","CVSB","PPSB",-1.5777166156399,0.789200614392536,137,-1.99913252329929,0.0475723143368718,"*"
"16","CVSB","PPSB",-2.40843093488154,0.789200614392536,137,-3.05173474394132,0.00273317249871653,"*"
"0","CVSB","QTSB",1.76961737145914e-14,0.789200614392536,137,2.24229091968111e-14,0.999999999999982,"NS"
"1","CVSB","QTSB",7.88952294193629,0.789200614392536,137,9.99685352248367,5.23663915514443e-18,"*"
"2","CVSB","QTSB",-3.16944639654691,0.789200614392536,137,-4.01602119758422,9.70869158262444e-05,"*"
"3","CVSB","QTSB",-7.55776288107017,0.789200614392536,137,-9.5764787092665,6.04137836352796e-17,"*"
"4","CVSB","QTSB",-10.041483618973,0.789200614392536,137,-12.7236135348198,5.70324659686763e-25,"*"
"6","CVSB","QTSB",-8.51052590076381,0.789200614392536,137,-10.7837294416129,5.19852933187416e-20,"*"
"8","CVSB","QTSB",-11.772242618568,0.789200614392536,137,-14.9166668194111,1.71583463033168e-30,"*"
"12","CVSB","QTSB",-11.2652127651326,0.789200614392536,137,-14.2742067855632,6.84889882569676e-29,"*"
"16","CVSB","QTSB",-9.57082539048767,0.789200614392536,137,-12.1272401667535,1.89932660292932e-23,"*"
